source,path,status,sha256
generator script,script/paper_rq2_rq3_claim_flow_gate.py,tracked_dirty_allowed,53a0bedc2162b34023a7359abed2a3d6850ec38489a12c3280240994ee013a76
R377 claim evidence,docs/visexp/out/paper-main-claim-evidence-r377/main-claim-evidence-report.json,tracked_clean,d55686b4ab903e1207e839d13e4be51422aa0c4d9d2b5656abd29956c0a7d624
R378 table budget,docs/visexp/out/paper-main-body-table-budget-r378/main-body-table-budget-report.json,tracked_clean,68ed59f27131b14d5eefbadcd3dd1cf8b07e925f1e00fdcd2dbf3c2448b651e1
English paper,docs/agentpprof-paper/main.tex,tracked_clean,8c5e9dc379154779ed74ff5644c2e73ca5577c20e77e3fc998ea33f247fbbc69
Chinese paper,docs/visexp/paper/main.tex,tracked_dirty_allowed,440bbf8ea64ec4258c90a170c4e4f783e60b163ed89617252b7597ff9b742db2
evaluation ledger,docs/evaluation.md,tracked_dirty_allowed,d62b61f77720905dfafdde5263e7e60e0827bf60bb2b34745593d0d4fa97e927
English paper submodule gitlink,docs/agentpprof-paper,tracked_dirty_allowed,submodule_head=bcf28682586b93bf3321e48d3b1000daddf812b8;parent_index=bcf28682586b93bf3321e48d3b1000daddf812b8
