source,path,status,sha256
generator script,script/paper_evaluation_narrative_focus.py,tracked_dirty_allowed,5e0d78d691acd4294cc5d751f97cc5038f44c8f424357f3f8f1d4a39039251c7
R370 main experiment contract,docs/visexp/out/paper-main-experiment-contract-r370/main-experiment-contract.json,tracked_dirty_allowed,2f0d4a45dd5875249e0e1e4253e4a19668c269d37815a60c2d0abcaa7e26e810
Chinese paper,docs/visexp/paper/main.tex,tracked_dirty_allowed,9bda06666a9593cfe50b6b927f5c94446a2541e2bb6a8f06337e0fbdcbe68d29
English paper,docs/agentpprof-paper/main.tex,tracked_clean,fb2eb46a2c702241dbef4eeaf54d8354533a7bcb32f84a2c58fa8abb24890afa
evaluation ledger,docs/evaluation.md,tracked_dirty_allowed,4a78354957084b687105788390311ca12531a1830871dc186c9d819958b406ed
