project,artifact_id,worktree_id,birth_state,lineage_state,first_path,final_path,first_event_index,last_event_index,first_ts_ms,last_ts_ms,first_session,last_session,session_count,reads,mutations,renames,deletes,closed_reason,final_exists,final_tracked,final_state_known,introduced_eligible,content_durability
agentsight,agentsight:a00001515,b5bc34dabe6a,left_censored_existing,known,docs/paper/main.bbl,docs/paper/main.bbl,57460,94935,1783900049352,1784600644772,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,8,0,0,0,,true,false,true,false,unknown
agentsight,agentsight:a00001516,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/990-independent-outer-audit-20260712T165258-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/990-independent-outer-audit-20260712T165258-0700.md,57494,57494,1783900423072,1783900423072,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001517,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/995-outer-audit-repair-20260712T165258-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/995-outer-audit-repair-20260712T165258-0700.md,57494,57494,1783900423072,1783900423072,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001518,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/996-independent-outer-reaudit-20260712T165258-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/996-independent-outer-reaudit-20260712T165258-0700.md,57494,57494,1783900423072,1783900423072,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001519,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/999-gate-report-20260712T165258-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/999-gate-report-20260712T165258-0700.md,57497,57497,1783900441148,1783900441148,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001520,b5bc34dabe6a,left_censored_existing,known,docs/tmp/auto-research/runs/20260710T093324-0700/experiment/loops/loop-rq2-00/result-review.md,docs/tmp/auto-research/runs/20260710T093324-0700/experiment/loops/loop-rq2-00/result-review.md,57506,57506,1783900555093,1783900555093,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,0,0,0,,false,false,true,false,unknown
agentsight,agentsight:a00001521,b5bc34dabe6a,left_censored_existing,known,docs/tmp/auto-research/runs/20260710T093324-0700/experiment/loops/loop-rq2-02/raw/phase-a/paired-summary.json,docs/tmp/auto-research/runs/20260710T093324-0700/experiment/loops/loop-rq2-02/raw/phase-a/paired-summary.json,57506,57506,1783900555093,1783900555093,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,0,0,0,,false,false,true,false,unknown
agentsight,agentsight:a00001522,b5bc34dabe6a,left_censored_existing,known,docs/tmp/auto-research/runs/20260710T093324-0700/experiment/loops/loop-rq2-02/raw/phase-b/paired-summary.json,docs/tmp/auto-research/runs/20260710T093324-0700/experiment/loops/loop-rq2-02/raw/phase-b/paired-summary.json,57506,57506,1783900555093,1783900555093,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,0,0,0,,false,false,true,false,unknown
agentsight,agentsight:a00001523,b5bc34dabe6a,left_censored_existing,known,docs/tmp/auto-research/runs/20260710T093324-0700/experiment/loops/loop-rq2-02/result-review.md,docs/tmp/auto-research/runs/20260710T093324-0700/experiment/loops/loop-rq2-02/result-review.md,57506,57506,1783900555093,1783900555093,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,0,0,0,,false,false,true,false,unknown
agentsight,agentsight:a00001524,b5bc34dabe6a,left_censored_existing,known,docs/tmp/cycle-0001-20260711T164850-0700/01-experiment-gate/loop-rq2-02/raw/phase-a/paired-summary.json,docs/tmp/cycle-0001-20260711T164850-0700/01-experiment-gate/loop-rq2-02/raw/phase-a/paired-summary.json,57508,57508,1783900563938,1783900563938,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001525,b5bc34dabe6a,left_censored_existing,known,docs/tmp/cycle-0001-20260711T164850-0700/01-experiment-gate/loop-rq2-02/raw/phase-b/paired-summary.json,docs/tmp/cycle-0001-20260711T164850-0700/01-experiment-gate/loop-rq2-02/raw/phase-b/paired-summary.json,57508,57508,1783900563938,1783900563938,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001526,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/direction-comparison-20260712T164521-0700/500-root-disposition.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/direction-comparison-20260712T164521-0700/500-root-disposition.md,57515,57515,1783900737038,1783900737038,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001527,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/direction-comparison-20260712T164521-0700/round-1-problem-direction.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/direction-comparison-20260712T164521-0700/round-1-problem-direction.md,57515,57515,1783900737038,1783900737038,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001528,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/direction-comparison-20260712T164521-0700/round-2-academic-architecture.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/direction-comparison-20260712T164521-0700/round-2-academic-architecture.md,57515,57515,1783900737038,1783900737038,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001529,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/direction-comparison-20260712T164521-0700/round-3-novelty-experiments.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/direction-comparison-20260712T164521-0700/round-3-novelty-experiments.md,57515,57515,1783900737038,1783900737038,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001530,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/900-meta-review-20260712T165700-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/900-meta-review-20260712T165700-0700.md,57517,58177,1783900812835,1783909365463,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001531,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/999-gate-report-20260712T165700-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/999-gate-report-20260712T165700-0700.md,57517,58177,1783900812835,1783909365463,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001532,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/user-rq-restoration-20260712T171629-0700/000-recovery-entry-20260712T171629-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/user-rq-restoration-20260712T171629-0700/000-recovery-entry-20260712T171629-0700.md,57583,57731,1783901820267,1783903564997,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,2,2,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001533,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/user-rq-restoration-20260712T171629-0700/round-01-problem-and-direction.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/user-rq-restoration-20260712T171629-0700/round-01-problem-and-direction.md,57594,57594,1783902145816,1783902145816,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001534,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/user-rq-restoration-20260712T171629-0700/round-02-academic-architecture.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/user-rq-restoration-20260712T171629-0700/round-02-academic-architecture.md,57617,57617,1783902484852,1783902484852,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001535,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/user-rq-restoration-20260712T171629-0700/round-03-novelty-experiments.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/user-rq-restoration-20260712T171629-0700/round-03-novelty-experiments.md,57635,57635,1783902962625,1783902962625,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001536,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/user-rq-restoration-20260712T171629-0700/500-root-disposition-20260712T173400-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/user-rq-restoration-20260712T171629-0700/500-root-disposition-20260712T173400-0700.md,57644,57733,1783903077882,1783903577029,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,3,3,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001537,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/user-rq-restoration-20260712T171629-0700/990-independent-outer-audit-20260712T174507-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/user-rq-restoration-20260712T171629-0700/990-independent-outer-audit-20260712T174507-0700.md,57731,57731,1783903564997,1783903564997,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001538,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/user-rq-restoration-20260712T171629-0700/999-gate-report-20260712T174507-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/user-rq-restoration-20260712T171629-0700/999-gate-report-20260712T174507-0700.md,57731,57731,1783903564997,1783903564997,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001539,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/000-gate-entry-20260712T174900-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/000-gate-entry-20260712T174900-0700.md,57745,58098,1783903650079,1783908365778,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001540,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/050-root-disposition-application-20260712T175200-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/050-root-disposition-application-20260712T175200-0700.md,57770,58273,1783903950828,1783910690092,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,2,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001541,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T175200-0700/round-0-macro-structure.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T175200-0700/round-0-macro-structure.md,57800,57800,1783904291266,1783904291266,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001542,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T175200-0700/round-1-micro-structure.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T175200-0700/round-1-micro-structure.md,57823,57823,1783904630128,1783904630128,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001543,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T175200-0700/round-2-section-conventions.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T175200-0700/round-2-section-conventions.md,57850,57850,1783904946851,1783904946851,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001544,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T175200-0700/round-3-logic-flow.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T175200-0700/round-3-logic-flow.md,57871,57871,1783905256000,1783905256000,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001545,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T175200-0700/round-4-abstract-intro-rebuild.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T175200-0700/round-4-abstract-intro-rebuild.md,57881,58273,1783905396491,1783910690092,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001546,b5bc34dabe6a,left_censored_existing,known,docs/paper/figures/make_benchmarks.py,docs/paper/figures/make_benchmarks.py,57892,63648,1783905459572,1783984125582,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,2,0,0,0,,true,true,true,false,unknown
agentsight,agentsight:a00001547,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T175200-0700/round-5-consistency.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T175200-0700/round-5-consistency.md,57915,57915,1783905752921,1783905752921,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001548,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T175200-0700/round-6-language-sentence.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T175200-0700/round-6-language-sentence.md,57944,57944,1783906208577,1783906208577,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001549,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T175200-0700/round-7-language-word.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T175200-0700/round-7-language-word.md,57974,58156,1783906633240,1783909034811,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,2,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001550,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T175200-0700/round-8-terminology-claim-tone.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T175200-0700/round-8-terminology-claim-tone.md,58022,58156,1783907436939,1783909034811,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,2,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001551,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T175200-0700/round-9-language-flow.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T175200-0700/round-9-language-flow.md,58055,58273,1783907803826,1783910690092,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,2,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001552,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T175200-0700/round-10-citations.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/iter-refine-writing-20260712T175200-0700/round-10-citations.md,58090,58156,1783908291364,1783909034811,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,2,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001553,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/080-provenance-and-final-build-repair-20260712T191749-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/080-provenance-and-final-build-repair-20260712T191749-0700.md,58162,58162,1783909091447,1783909091447,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001554,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/990-independent-outer-audit-20260712T191852-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/990-independent-outer-audit-20260712T191852-0700.md,58167,58167,1783909169091,1783909169091,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001555,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/999-gate-report-20260712T191920-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/999-gate-report-20260712T191920-0700.md,58169,58228,1783909250746,1783910087521,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,2,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001556,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/000-gate-entry-20260712T192237-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/000-gate-entry-20260712T192237-0700.md,58178,58423,1783909396543,1783912416101,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,3,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001557,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/100-idea-unchanged-skip-20260712T192300-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/100-idea-unchanged-skip-20260712T192300-0700.md,58178,58423,1783909396543,1783912416101,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,3,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001558,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/900-meta-review-20260712T193000-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/900-meta-review-20260712T193000-0700.md,58199,58228,1783909686366,1783910087521,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,2,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001559,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-discussions-20260712T193851-0700/000-entry-snapshot.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-discussions-20260712T193851-0700/000-entry-snapshot.md,58252,58252,1783910351790,1783910351790,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001560,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-discussions-20260712T193851-0700/100-direct-user-disposition.md,docs/tmp/cycle-0001-20260711T164850-0700/03-review-gate/idea-discussions-20260712T193851-0700/100-direct-user-disposition.md,58263,58417,1783910438754,1783912362137,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,4,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001561,b5bc34dabe6a,confirmed_create,known,docs/paper/figures/fig-architecture.tex,docs/paper/figures/fig-architecture.tex,58274,94914,1783910733655,1784600484452,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,2,37,8,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001562,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/000-gate-entry-20260712T194200-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/000-gate-entry-20260712T194200-0700.md,58316,58316,1783911255917,1783911255917,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001563,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/100-canonical-story-restoration-20260712T195345-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/100-canonical-story-restoration-20260712T195345-0700.md,58316,59496,1783911255917,1783929563778,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,1,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001564,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/990-independent-canonical-story-audit-20260712T195900-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/990-independent-canonical-story-audit-20260712T195900-0700.md,58334,59496,1783911566321,1783929563778,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,2,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001565,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/995-canonical-story-audit-repair-20260712T200600-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/995-canonical-story-audit-repair-20260712T200600-0700.md,58361,58361,1783911807742,1783911807742,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,0,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001566,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/996-independent-canonical-story-reaudit-20260712T201100-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/996-independent-canonical-story-reaudit-20260712T201100-0700.md,58378,58417,1783911983842,1783912362137,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,2,1,0,0,,true,true,true,true,not_measured_for_create
agentsight,agentsight:a00001567,b5bc34dabe6a,confirmed_create,known,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/999-gate-report-20260712T201130-0700.md,docs/tmp/cycle-0001-20260711T164850-0700/02-write-gate/999-gate-report-20260712T201130-0700.md,58378,59497,1783911983842,1783929573679,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,codex:019f4e0a-4dcc-74f1-8660-ffcb102ce0a2,1,4,1,0,0,,true,true,true,true,not_measured_for_create
