dimension,raw_tag,active_display_tag,active_source,canonical_tag,governance_action,governance_reasons,requires_review,is_long_tail,support,candidate_display_tag,candidate_source,candidate_state,promotion_label,promotion_final_source,label_state,raw_drilldown_required,map_update_allowed
llm,findimpl,findimpl,raw_preserved,findimpl,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,findings,findings,raw_preserved,findings,keep_head,head_or_supported_tag,False,False,10,,,none,,,,True,False
llm,findjson,findjson,raw_preserved,findjson,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,findlog,findlog,raw_preserved,findlog,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,findstat,findstat,raw_preserved,findstat,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixabi,fixabi,raw_preserved,fixabi,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixaction,fixaction,raw_preserved,fixaction,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixapply,fixapply,raw_preserved,fixapply,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixartifact,fixartifact,raw_preserved,fixartifact,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixbaseline,fixbaseline,raw_preserved,fixbaseline,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixbug,fixbug,raw_preserved,fixbug,keep_rare_distinct,rare_distinct_by_current_profile,False,True,3,,,none,,,,True,False
llm,fixcatalog,fixcatalog,raw_preserved,fixcatalog,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixcfg,fixcfg,raw_preserved,fixcfg,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,fixclaim,fixclaim,raw_preserved,fixclaim,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixcli,fixcli,raw_preserved,fixcli,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixclippy,fixclippy,raw_preserved,fixclippy,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,fixcsv,fixcsv,raw_preserved,fixcsv,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,fixdir,fixdir,raw_preserved,fixdir,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixdoc,fixdoc,raw_preserved,fixdoc,keep_rare_distinct,rare_distinct_by_current_profile,False,True,4,,,none,,,,True,False
llm,fixdocs,fixdocs,raw_preserved,docs,auto_canonicalize_existing,r189_lexical+profile,True,True,4,docs,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,fixemit,fixemit,raw_preserved,fixemit,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixencode,fixencode,raw_preserved,fixencode,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,fixendpoint,fixendpoint,raw_preserved,fixendpoint,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixenum,fixenum,raw_preserved,fixenum,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixfmt,fixfmt,raw_preserved,fix,auto_canonicalize_existing,r189_lexical+profile,True,True,2,fix,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,fixformat,fixformat,raw_preserved,fixformat,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixgate,fixgate,raw_preserved,fixgate,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixgit,fixgit,raw_preserved,fixgit,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixid,fixid,raw_preserved,fixid,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixindent,fixindent,raw_preserved,fixindent,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixiptables,fixiptables,raw_preserved,fixiptables,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixirqstate,fixirqstate,raw_preserved,fixirqstate,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixjson,fixjson,raw_preserved,fixjson,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixlatex,fixlatex,raw_preserved,fixlatex,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,fixlint,fixlint,raw_preserved,fixlint,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixlog,fixlog,raw_preserved,fixlog,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,fixmacro,fixmacro,raw_preserved,fixmacro,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixmsg,fixmsg,raw_preserved,fixmsg,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixopenssl,fixopenssl,raw_preserved,fixopenssl,review_merge,r189_review_suggestion_not_applied,True,True,1,,,none,,,,True,False
llm,fixoverfull,fixoverfull,raw_preserved,fixoverfull,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixownership,fixownership,raw_preserved,fixownership,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixparser,fixparser,raw_preserved,fix,auto_canonicalize_existing,r189_lexical+profile,True,True,1,fix,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,fixpatch,fixpatch,raw_preserved,fixpatch,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixpathtrunc,fixpathtrunc,raw_preserved,fix,auto_canonicalize_existing,r189_lexical+profile,True,True,1,fix,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,fixpdf,fixpdf,raw_preserved,fixpdf,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixperms,fixperms,raw_preserved,fixperms,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixpkg,fixpkg,raw_preserved,fixpkg,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixproxy,fixproxy,raw_preserved,fixproxy,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixsetup,fixsetup,raw_preserved,fixsetup,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixsql,fixsql,raw_preserved,fixsql,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixsync,fixsync,raw_preserved,fixsync,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixsyntax,fixsyntax,raw_preserved,fixsyntax,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,fixtab,fixtab,raw_preserved,fixtab,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixtsreplace,fixtsreplace,raw_preserved,fixtsreplace,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixtures,fixtures,raw_preserved,fixtures,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixunicode,fixunicode,raw_preserved,fixunicode,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,fixurl,fixurl,raw_preserved,fixurl,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fixyntax,fixyntax,raw_preserved,fixyntax,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,flag,flag,raw_preserved,flag,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,flags,flags,raw_preserved,flags,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,flamegraph,flamegraph,raw_preserved,flamegraph,keep_head,head_or_supported_tag,False,False,13,,,none,,,,True,False
llm,floatbarrier,floatbarrier,raw_preserved,floatbarrier,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,flush,flush,raw_preserved,flush,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,fmt,fmt,raw_preserved,fmt,keep_rare_distinct,rare_distinct_by_current_profile,False,True,5,,,none,,,,True,False
llm,fmtcheck,fmtcheck,raw_preserved,fmtcheck,review_merge,r189_review_suggestion_not_applied,True,True,5,,,none,,,,True,False
llm,fmttest,fmttest,raw_preserved,test,auto_canonicalize_existing,r189_lexical+profile,True,True,2,test,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,followup,followup,raw_preserved,followup,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fontadjust,fontadjust,raw_preserved,fontadjust,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fontsize,fontsize,raw_preserved,fontsize,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,footer,footer,raw_preserved,footer,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,forcepush,forcepush,raw_preserved,forcepush,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,forceread,forceread,raw_preserved,forceread,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,forkexec,forkexec,raw_preserved,forkexec,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,format,format,raw_preserved,format,keep_head,head_or_supported_tag,False,False,113,,,none,,,,True,False
llm,formatcheck,formatcheck,raw_preserved,formatcheck,review_merge,r189_review_suggestion_not_applied,True,True,6,,,none,,,,True,False
llm,formatcmp,formatcmp,raw_preserved,format,auto_canonicalize_existing,r189_lexical+profile,True,True,1,format,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,formatcodex,formatcodex,raw_preserved,format,auto_canonicalize_existing,r189_lexical+profile,True,True,1,format,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,formatting,formatting,raw_preserved,formatting,keep_rare_distinct,rare_distinct_by_current_profile,False,True,5,,,none,,,,True,False
llm,forwarding,forwarding,raw_preserved,forwarding,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fragments,fragments,raw_preserved,fragments,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,frontendexp,frontendexp,raw_preserved,frontendexp,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fullhistory,fullhistory,raw_preserved,fullhistory,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,fullmicro,fullmicro,raw_preserved,fullmicro,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,gapanalysis,gapanalysis,raw_preserved,gapanalysis,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,gate,gate,raw_preserved,gate,keep_head,head_or_supported_tag,False,False,21,,,none,,,,True,False
llm,gateadd,gateadd,raw_preserved,gateadd,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,gatefix,gatefix,raw_preserved,gatefix,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,gating,gating,raw_preserved,gating,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,gccleanup,gccleanup,raw_preserved,gccleanup,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,gcleanup,gcleanup,raw_preserved,gcleanup,keep_rare_distinct,rare_distinct_by_current_profile,False,True,4,,,none,,,,True,False
llm,gcsetup,gcsetup,raw_preserved,gcsetup,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,gcutoff,gcutoff,raw_preserved,gcutoff,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,generate,generate,raw_preserved,generate,keep_head,head_or_supported_tag,False,False,25,,,none,,,,True,False
llm,generatemd,generatemd,raw_preserved,generatemd,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,ghprb,ghprb,raw_preserved,ghprb,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,ghread,ghread,raw_preserved,ghread,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,git,git,raw_preserved,git,keep_rare_distinct,rare_distinct_by_current_profile,False,True,4,,,none,,,,True,False
llm,gitadd,gitadd,raw_preserved,gitadd,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,gitattrib,gitattrib,raw_preserved,gitattrib,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,gitcheck,gitcheck,raw_preserved,check,auto_canonicalize_existing,r189_lexical+profile,True,True,3,check,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,gitignore,gitignore,raw_preserved,gitignore,keep_rare_distinct,rare_distinct_by_current_profile,False,True,9,,,none,,,,True,False
llm,gitrollback,gitrollback,raw_preserved,gitrollback,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,gitstatus,gitstatus,raw_preserved,gitstatus,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,globalcfg,globalcfg,raw_preserved,globalcfg,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,goal,goal,raw_preserved,goal,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,grant,grant,raw_preserved,grant,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,graphql,graphql,raw_preserved,graphql,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,graphviz,graphviz,raw_preserved,graphviz,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,grep,grep,raw_preserved,grep,keep_head,head_or_supported_tag,False,False,14,,,none,,,,True,False
llm,grepcheck,grepcheck,raw_preserved,check,auto_canonicalize_existing,r189_lexical+profile,True,True,2,check,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,grepclash,grepclash,raw_preserved,grep,auto_canonicalize_existing,r189_lexical+profile,True,True,1,grep,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,grepfind,grepfind,raw_preserved,grep,auto_canonicalize_existing,r189_lexical+profile,True,True,1,grep,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,grepfix,grepfix,raw_preserved,grepfix,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,greprefactor,greprefactor,raw_preserved,refactor,auto_canonicalize_existing,r189_lexical+profile,True,True,1,refactor,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,grepscan,grepscan,raw_preserved,grep,auto_canonicalize_existing,r189_lexical+profile,True,True,1,grep,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,greptool,greptool,raw_preserved,greptool,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,guard,guard,raw_preserved,guard,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,guest,guest,raw_preserved,guest,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,haiku,haiku,raw_preserved,haiku,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,handcraft,handcraft,raw_preserved,handcraft,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,handle,handle,raw_preserved,handle,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,handleevent,handleevent,raw_preserved,handleevent,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,handleretry,handleretry,raw_preserved,handleretry,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,handoff,handoff,raw_preserved,handoff,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,hardening,hardening,raw_preserved,hardening,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,harness,harness,raw_preserved,harness,keep_rare_distinct,rare_distinct_by_current_profile,False,True,9,,,none,,,,True,False
llm,hash,hash,raw_preserved,hash,keep_rare_distinct,rare_distinct_by_current_profile,False,True,4,,,none,,,,True,False
llm,hashcheck,hashcheck,raw_preserved,hashcheck,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,hashsync,hashsync,raw_preserved,hashsync,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,headless,headless,raw_preserved,headless,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,healthcheck,healthcheck,raw_preserved,healthcheck,regenerate_candidate,generic_or_noisy_tag;long_tail,True,True,3,healthcheck,r202_llama_candidate,pending_review:unlabeled,,empty,unlabeled,True,False
llm,hello,hello,raw_preserved,hello,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,help,help,raw_preserved,help,keep_head,head_or_supported_tag,False,False,10,,,none,,,,True,False
llm,helper,helper,raw_preserved,helper,keep_rare_distinct,rare_distinct_by_current_profile,False,True,3,,,none,,,,True,False
llm,hidden,hidden,raw_preserved,hidden,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,high,high,raw_preserved,high,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,hint,hint,raw_preserved,hint,keep_rare_distinct,rare_distinct_by_current_profile,False,True,3,,,none,,,,True,False
llm,history,history,raw_preserved,history,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,hookreview,hookreview,raw_preserved,review,auto_canonicalize_existing,r189_lexical+profile,True,True,1,review,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,hookup,hookup,raw_preserved,hookup,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,hostpatch,hostpatch,raw_preserved,hostpatch,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,hygiene,hygiene,raw_preserved,hygiene,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,ignore,ignore,raw_preserved,ignore,keep_head,head_or_supported_tag,False,False,25,,,none,,,,True,False
llm,ignoreupdate,ignoreupdate,raw_preserved,ignore,auto_canonicalize_existing,r189_lexical+profile,True,True,1,ignore,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,ijson,ijson,raw_preserved,ijson,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,image,image,raw_preserved,image,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,imagefix,imagefix,raw_preserved,imagefix,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,imagesincodx,imagesincodx,raw_preserved,imagesincodx,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,impact,impact,raw_preserved,impact,keep_head,head_or_supported_tag,False,False,22,,,none,,,,True,False
llm,implemention,implemention,raw_preserved,implemention,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,import,import,raw_preserved,import,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,importance,importance,raw_preserved,importance,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,importdocker,importdocker,raw_preserved,importdocker,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,imported,imported,raw_preserved,imported,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,importinto,importinto,raw_preserved,importinto,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,importpath,importpath,raw_preserved,importpath,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,importsys,importsys,raw_preserved,importsys,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,improve,improve,raw_preserved,improve,keep_rare_distinct,rare_distinct_by_current_profile,False,True,3,,,none,,,,True,False
llm,include,include,raw_preserved,include,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,index,index,raw_preserved,index,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,indexing,indexing,raw_preserved,indexing,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,infofetch,infofetch,raw_preserved,infofetch,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,initcheck,initcheck,raw_preserved,check,auto_canonicalize_existing,r189_lexical+profile,True,True,1,check,r189_profile_guarded_merge_candidate,pending_merge_review,,,,True,False
llm,initconfig,initconfig,raw_preserved,initconfig,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,initdb,initdb,raw_preserved,initdb,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,initdocker,initdocker,raw_preserved,initdocker,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,initguest,initguest,raw_preserved,initguest,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,initiative,initiative,raw_preserved,initiative,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,initoverlay,initoverlay,raw_preserved,initoverlay,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,initsetup,initsetup,raw_preserved,initsetup,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,inject,inject,raw_preserved,inject,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,inline,inline,raw_preserved,inline,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,innerrepeat,innerrepeat,raw_preserved,innerrepeat,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,input,input,raw_preserved,input,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,insn,insn,raw_preserved,insn,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,inspect,inspect,raw_preserved,inspect,keep_head,head_or_supported_tag,False,False,35,,,none,,,,True,False
llm,install,install,raw_preserved,install,keep_head,head_or_supported_tag,False,False,18,,,none,,,,True,False
llm,integrate,integrate,raw_preserved,integrate,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,integration,integration,raw_preserved,integration,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,interrupt,interrupt,raw_preserved,interrupt,keep_rare_distinct,rare_distinct_by_current_profile,False,True,3,,,none,,,,True,False
llm,intro,intro,raw_preserved,intro,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,issue,issue,raw_preserved,issue,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,iupdate,iupdate,raw_preserved,iupdate,review_merge,r189_review_suggestion_not_applied,True,True,1,,,none,,,,True,False
llm,jit,jit,raw_preserved,jit,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,jitdump,jitdump,raw_preserved,jitdump,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,joblist,joblist,raw_preserved,joblist,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,json,json,raw_preserved,json,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,jsonify,jsonify,raw_preserved,jsonify,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,judge,judge,raw_preserved,judge,keep_rare_distinct,rare_distinct_by_current_profile,False,True,3,,,none,,,,True,False
llm,judgeverdict,judgeverdict,raw_preserved,judgeverdict,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,katranmaps,katranmaps,raw_preserved,katranmaps,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,kernel,kernel,raw_preserved,kernel,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,kernelmod,kernelmod,raw_preserved,kernelmod,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,keylog,keylog,raw_preserved,keylog,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,keywords,keywords,raw_preserved,keywords,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,kill,kill,raw_preserved,kill,keep_head,head_or_supported_tag,False,False,14,,,none,,,,True,False
llm,killcheck,killcheck,raw_preserved,killcheck,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,killgroup,killgroup,raw_preserved,killgroup,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,killgrp,killgrp,raw_preserved,killgrp,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,killhook,killhook,raw_preserved,killhook,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,killoff,killoff,raw_preserved,killoff,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,killold,killold,raw_preserved,killold,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,killproc,killproc,raw_preserved,killproc,keep_rare_distinct,rare_distinct_by_current_profile,False,True,2,,,none,,,,True,False
llm,killprocess,killprocess,raw_preserved,killprocess,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,killretry,killretry,raw_preserved,killretry,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,killrule,killrule,raw_preserved,killrule,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,killserver,killserver,raw_preserved,killserver,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,killuvx,killuvx,raw_preserved,killuvx,keep_rare_distinct,rare_distinct_by_current_profile,False,True,1,,,none,,,,True,False
llm,label,label,raw_preserved,label,keep_head,head_or_supported_tag,False,False,11,,,none,,,,True,False
llm,labeling,labeling,raw_preserved,labeling,keep_rare_distinct,rare_distinct_by_current_profile,False,True,3,,,none,,,,True,False
