Type: operations
Showing nodes accounting for 1442, 94.87% of 1520 total
Dropped 51 nodes (cum <= 7)
      flat  flat%   sum%        cum   cum%
       666 43.82% 43.82%        666 43.82%  target:usr/bin
       363 23.88% 67.70%        363 23.88%  target:exit_code_0_0ms
       108  7.11% 74.80%        108  7.11%  target:exit_code_0_6ms
        77  5.07% 79.87%         77  5.07%  target:exit_code_0_1ms
        76  5.00% 84.87%         76  5.00%  target:home/user
        42  2.76% 87.63%         42  2.76%  target:exit_code_0_7ms
        23  1.51% 89.14%         23  1.51%  target:usr/lib
        17  1.12% 90.26%         17  1.12%  target:exit_code_1_0ms
        13  0.86% 91.12%         13  0.86%  target:bin/true
        10  0.66% 91.78%         10  0.66%  target:exit_code_0_13ms
         9  0.59% 92.37%          9  0.59%  target:exit_code_0_4ms
         8  0.53% 92.89%          8  0.53%  target:exit_code_0_20ms
         8  0.53% 93.42%          8  0.53%  target:exit_code_0_21ms
         8  0.53% 93.95%          8  0.53%  target:exit_code_0_52ms
         7  0.46% 94.41%          7  0.46%  target:exit_code_0_14ms
         7  0.46% 94.87%          7  0.46%  target:exit_code_0_5ms
         0     0% 94.87%         35  2.30%  effect:file.write
         0     0% 94.87%        745 49.01%  effect:process.exec
         0     0% 94.87%        740 48.68%  effect:process.exit
         0     0% 94.87%        167 10.99%  process:bwrap
         0     0% 94.87%         40  2.63%  process:codex
         0     0% 94.87%         40  2.63%  process:codex-code-mode
         0     0% 94.87%         48  3.16%  process:codex-linux-san
         0     0% 94.87%        318 20.92%  process:getconf
         0     0% 94.87%        316 20.79%  process:getopt
         0     0% 94.87%        247 16.25%  process:git
         0     0% 94.87%        318 20.92%  process:lsb_release
         0     0% 94.87%         26  1.71%  process:true
         0     0% 94.87%         67  4.41%  session:r114-ablation-read
         0     0% 94.87%         76  5.00%  session:r114-agentflame-readme
         0     0% 94.87%         61  4.01%  session:r114-claim-list
         0     0% 94.87%         46  3.03%  session:r114-dependency-inspect
         0     0% 94.87%         84  5.53%  session:r114-edit-doc-note
         0     0% 94.87%        140  9.21%  session:r114-edit-python-bug
         0     0% 94.87%         92  6.05%  session:r114-edit-rust-text
         0     0% 94.87%         39  2.57%  session:r114-failure-retry
         0     0% 94.87%        146  9.61%  session:r114-fix-shell-script
         0     0% 94.87%         66  4.34%  session:r114-json-check
         0     0% 94.87%         75  4.93%  session:r114-network-docs
         0     0% 94.87%         60  3.95%  session:r114-paper-search
         0     0% 94.87%         56  3.68%  session:r114-process-read
         0     0% 94.87%         54  3.55%  session:r114-read-related
         0     0% 94.87%         82  5.39%  session:r114-read-state
         0     0% 94.87%         79  5.20%  session:r114-read-verdict
         0     0% 94.87%         60  3.95%  session:r114-rg-baseline
         0     0% 94.87%         62  4.08%  session:r114-summary-read
         0     0% 94.87%        111  7.30%  session:r114-test-debug
         0     0% 94.87%         64  4.21%  session:r114-write-json
         0     0% 94.87%        121  7.96%  task:dependency
         0     0% 94.87%        380 25.00%  task:edit
         0     0% 94.87%         39  2.57%  task:failure
         0     0% 94.87%        723 47.57%  task:read
         0     0% 94.87%        257 16.91%  task:test
         0     0% 94.87%         82  5.39%  tool_evidence:record:bash:829627:1784034840718:agent-run
         0     0% 94.87%         79  5.20%  tool_evidence:record:bash:830516:1784034868592:agent-run
         0     0% 94.87%         54  3.55%  tool_evidence:record:bash:831641:1784034889587:agent-run
         0     0% 94.87%         60  3.95%  tool_evidence:record:bash:832434:1784034903923:agent-run
         0     0% 94.87%         76  5.00%  tool_evidence:record:bash:833223:1784034918900:agent-run
         0     0% 94.87%         60  3.95%  tool_evidence:record:bash:835552:1784034987104:agent-run
         0     0% 94.87%         66  4.34%  tool_evidence:record:bash:836405:1784035003026:agent-run
         0     0% 94.87%         61  4.01%  tool_evidence:record:bash:837849:1784035022320:agent-run
         0     0% 94.87%        140  9.21%  tool_evidence:record:bash:839219:1784035038482:agent-run
         0     0% 94.87%         84  5.53%  tool_evidence:record:bash:841332:1784035076088:agent-run
         0     0% 94.87%        111  7.30%  tool_evidence:record:bash:842467:1784035095852:agent-run
         0     0% 94.87%         92  6.05%  tool_evidence:record:bash:843783:1784035126848:agent-run
         0     0% 94.87%         46  3.03%  tool_evidence:record:bash:844952:1784035154253:agent-run
         0     0% 94.87%         39  2.57%  tool_evidence:record:bash:845810:1784035169411:agent-run
         0     0% 94.87%         75  4.93%  tool_evidence:record:bash:846773:1784035181706:agent-run
         0     0% 94.87%         67  4.41%  tool_evidence:record:bash:847659:1784035198363:agent-run
         0     0% 94.87%         56  3.68%  tool_evidence:record:bash:849298:1784035222852:agent-run
         0     0% 94.87%         64  4.21%  tool_evidence:record:bash:850093:1784035236721:agent-run
         0     0% 94.87%        146  9.61%  tool_evidence:record:bash:851420:1784035259779:agent-run
         0     0% 94.87%         62  4.08%  tool_evidence:record:bash:853854:1784035314032:agent-run
