source,path,status,sha256
generator script,script/paper_reviewer_evidence_path.py,tracked_clean,a61459cd6d0ef5f3642e8cd8c22f32066b7a34dde71b898b3ca7a9ee9c4fe068
R360 core result tables,docs/visexp/out/paper-core-result-tables-r360/core-result-tables.json,tracked_dirty_allowed,ffe4eecf13f5263252898d5f8f24a408739f28416a7e4613887acef9c9896ded
R361 claim evidence,docs/visexp/out/paper-core-claim-evidence-r361/core-claim-evidence.json,tracked_dirty_allowed,ffa070f0829a48447fb75c70c0c3154dc6bced392b0d52048da76b6c406585e0
R363 visualization portfolio,docs/visexp/out/paper-visualization-portfolio-r363/visualization-portfolio.json,tracked_dirty_allowed,fd26f6cd55736617cd5cb0557f2b025b57dbf313fded5d9650e1b2518442bfe0
R365 headline case studies,docs/visexp/out/paper-headline-case-studies-r365/headline-case-studies.json,tracked_dirty_allowed,a405d20f0274631f395e5a7e3bf0c33f9f87d29cadaa1decf56df793c1f88c6e
R368 trace-tree baseline,docs/visexp/out/paper-trace-tree-baseline-r368/trace-tree-baseline-report.json,tracked_dirty_allowed,5b57cf921ddc3ebe41213c2a8720a9a15d3e3660aa8916b85b592580fd738c83
Chinese paper,docs/visexp/paper/main.tex,tracked_dirty_allowed,35df2f4b28205a4106d7cee0a0e1a7323516881c95fe12d1b2bc48c64ff329e4
English paper,docs/agentpprof-paper/main.tex,tracked_clean,f1a5afdb70b72aebeeece634956925260151a5e8f444d2fd3179506aefbe7e3c
evaluation ledger,docs/evaluation.md,tracked_dirty_allowed,b8f295595cb4401ce67d46b6c63a8d101018f9e694d774fcd4fe13bd6560b020
