corpus,stratum,units,tool_calls,top10_unit_call_share,top10_unit_call_excess,shell_share,path_locality_share,path_locality_excess,same_path_share,same_module_only_share,cross_module_share,path_locality_n,module_return_call_share,module_return_n,path_reuse_share,path_reuse_n,repeat_path_read_share,repeat_path_read_n,unit_top_path_share_median,unit_top_path_excess_median,unit_top_path_n,late_path_reread_delta_median,late_path_reread_delta_n,top10_unit_call_share_ci95_low,top10_unit_call_share_ci95_high,top10_unit_call_excess_ci95_low,top10_unit_call_excess_ci95_high,path_locality_excess_ci95_low,path_locality_excess_ci95_high,module_return_call_share_ci95_low,module_return_call_share_ci95_high,path_reuse_share_ci95_low,path_reuse_share_ci95_high,repeat_path_read_share_ci95_low,repeat_path_read_share_ci95_high,shell_share_ci95_low,shell_share_ci95_high,unit_top_path_excess_median_ci95_low,unit_top_path_excess_median_ci95_high,unit_top_path_share_median_ci95_low,unit_top_path_share_median_ci95_high,late_path_reread_delta_median_ci95_low,late_path_reread_delta_median_ci95_high
ideatrail,default/train,64,6484,0.16918568784700802,0.05981068784700802,0.0,0.8203485392106612,0.6406970784213224,0.2416709379805228,0.5786776012301383,0.1796514607893388,3902,0.16036308623298035,3966,0.4437720625315179,3966,0.3681253696037847,3382,0.16666666666666666,0.13684210526315788,64,0.5957262845849802,64,0.15308136742773434,0.1834182811515249,0.04366216451926543,0.07350373676214307,0.5969117541126224,0.678229112578727,0.14187304805068898,0.18081280976173986,0.41849056079852165,0.46709170693133684,0.34266933004660916,0.39292099970612965,0.0,0.0,0.1228448275862069,0.15927128427128429,0.1568627450980392,0.19223484848484848,0.5,0.6198412698412699
openswe,openhands/minimax_m25,64,3961,0.1890936632163595,0.07971866321635951,0.5925271396112093,0.7001686340640809,0.4003372681281619,0.3568296795952782,0.3433389544688027,0.2998313659359191,2965,0.28656322218553976,3029,0.6419621434284191,3751,0.501743679163034,2294,0.20450367647058823,0.14476978291316528,64,0.4263157894736842,59,0.16204591436646104,0.2216988287350791,0.05290450059028636,0.11528814247817798,0.33210828028153283,0.46629866498294575,0.2511694458230714,0.32059949218578526,0.6124120876817278,0.6692155479388509,0.4590371109593135,0.5417434259073113,0.5653111647332189,0.6190210582911421,0.13034265430310055,0.18785310734463279,0.17857142857142858,0.2564102564102564,0.36666666666666664,0.47794486215538845
openswe,openhands/qwen35_122b,64,6191,0.16620901308350833,0.05683401308350833,0.6186399612340494,0.7079256360078278,0.4158512720156556,0.3943248532289628,0.313600782778865,0.29207436399217224,4088,0.3092485549132948,4152,0.6901679496151155,5716,0.6454976303317536,4220,0.23292978208232445,0.19231276019921711,64,0.2574753752345216,64,0.14615721708912172,0.1876426670801513,0.03709620266568025,0.07834273176475824,0.3376516394968609,0.49158935420989747,0.27451745517840304,0.34390967351966134,0.6648453954747123,0.7154776097702821,0.614852708467943,0.677044393766796,0.5998052753113098,0.6389625523644089,0.15810823468461238,0.22851805728518054,0.1917808219178082,0.2740106394498888,0.20523630303711193,0.34656834940442427
openswe,sweagent/minimax_m25,64,5397,0.20733740967204004,0.09796240967204004,0.700574393181397,0.7138818207520498,0.4277636415040995,0.4430308170766186,0.27085100367543113,0.28611817924795024,3537,0.2832546514856984,3601,0.6924,5000,0.5858302122347067,3204,0.23913871951219512,0.18685016533853743,64,0.3017857142857143,62,0.17794278273186942,0.22659790243242373,0.06803192700164735,0.11869384408921076,0.35643594031361014,0.4995253153763895,0.25224693047477853,0.31302883443699386,0.6622841797901855,0.7197250823676308,0.5481443315138967,0.6198235082788192,0.6643029567457699,0.7329106382087057,0.16261647956563208,0.21031746031746035,0.2172813487881981,0.27517198248905567,0.2691316359079518,0.42045454545454547
openswe,sweagent/qwen35_122b,64,9216,0.14388020833333334,0.03450520833333334,0.7618272569444444,0.7160477627607925,0.4320955255215851,0.4374753969295368,0.2785723658312557,0.28395223723920743,7621,0.33493819128171765,7685,0.70625,11840,0.6651991614255766,9540,0.13368808303770857,0.11426139372368346,64,0.11890049977283046,64,0.13747823472616996,0.1495491234632922,0.028003410868002444,0.040041970444265565,0.37617622823570485,0.4886653311931671,0.3085524363254837,0.3617947634120031,0.6874842272469307,0.7240472281722599,0.6435913697266428,0.6867178130908745,0.7374600843879605,0.7845133020630471,0.09961722437113803,0.13571699174733542,0.12471198156682028,0.1495752474475878,0.06477166821994407,0.16273982392763678
