project,vendor,slice,metric,n,q25,median,q75,p90,mean,n_units
agentsight,codex,middle,tool_subagent_share,64,0.0,0.0,0.0,0.026977066352477697,0.010797193552672595,64
agentsight,codex,middle,tool_tool_share,64,0.0,0.0,0.0469841514079089,0.11490804872223555,0.03873079885353942,64
agentsight,gemini,early,repeat_read_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,early,reread_call_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,early,failure_share,2,0.2,0.2,0.2,0.2,0.2,2
agentsight,gemini,early,resolved_failure_share,2,0.2,0.2,0.2,0.2,0.2,2
agentsight,gemini,early,observed_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,early,recent_reedit_share,0,,,,,,0
agentsight,gemini,early,edit_calls_per_path,0,,,,,,0
agentsight,gemini,early,paths_per_edit_call,0,,,,,,0
agentsight,gemini,early,patch_lines_median,0,,,,,,0
agentsight,gemini,early,edit_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,early,tool_read_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,early,tool_edit_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,early,tool_shell_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,early,tool_network_share,2,0.45,0.5,0.55,0.58,0.5,2
agentsight,gemini,early,tool_plan_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,early,tool_subagent_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,early,tool_tool_share,2,0.45,0.5,0.55,0.58,0.5,2
agentsight,gemini,late,repeat_read_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,late,reread_call_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,late,failure_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,late,resolved_failure_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,late,observed_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,late,recent_reedit_share,0,,,,,,0
agentsight,gemini,late,edit_calls_per_path,0,,,,,,0
agentsight,gemini,late,paths_per_edit_call,0,,,,,,0
agentsight,gemini,late,patch_lines_median,0,,,,,,0
agentsight,gemini,late,edit_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,late,tool_read_share,2,0.0625,0.125,0.1875,0.225,0.125,2
agentsight,gemini,late,tool_edit_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,late,tool_shell_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,late,tool_network_share,2,0.125,0.25,0.375,0.45,0.25,2
agentsight,gemini,late,tool_plan_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,late,tool_subagent_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,late,tool_tool_share,2,0.4375,0.625,0.8125,0.925,0.625,2
agentsight,gemini,middle,repeat_read_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,middle,reread_call_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,middle,failure_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,middle,resolved_failure_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,middle,observed_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,middle,recent_reedit_share,0,,,,,,0
agentsight,gemini,middle,edit_calls_per_path,0,,,,,,0
agentsight,gemini,middle,paths_per_edit_call,0,,,,,,0
agentsight,gemini,middle,patch_lines_median,0,,,,,,0
agentsight,gemini,middle,edit_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,middle,tool_read_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,middle,tool_edit_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,middle,tool_shell_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,middle,tool_network_share,2,0.6375,0.675,0.7125,0.735,0.675,2
agentsight,gemini,middle,tool_plan_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,middle,tool_subagent_share,2,0.0,0.0,0.0,0.0,0.0,2
agentsight,gemini,middle,tool_tool_share,2,0.2875,0.325,0.36250000000000004,0.385,0.325,2
agentskill-observability-paper,claude,early,repeat_read_share,8,0.0,0.6333333333333333,0.8392857142857143,0.8849999999999999,0.4883928571428571,8
agentskill-observability-paper,claude,early,reread_call_share,8,0.0,0.6333333333333333,0.8392857142857143,0.8849999999999999,0.4883928571428571,8
agentskill-observability-paper,claude,early,failure_share,8,0.0,0.0477689718814461,0.07338709677419356,0.11285714285714285,0.05036390195653664,8
agentskill-observability-paper,claude,early,resolved_failure_share,8,0.0,0.0477689718814461,0.07338709677419356,0.11285714285714285,0.05036390195653664,8
agentskill-observability-paper,claude,early,observed_share,8,0.0,0.0,0.0,0.0,0.0,8
agentskill-observability-paper,claude,early,recent_reedit_share,4,0.5,0.6833333333333333,0.7206521739130435,0.7578260869565218,0.5373188405797101,4
agentskill-observability-paper,claude,early,edit_calls_per_path,4,2.5,4.0,6.625,9.55,5.125,4
agentskill-observability-paper,claude,early,paths_per_edit_call,4,1.0,1.0,1.0,1.0,1.0,4
agentskill-observability-paper,claude,early,patch_lines_median,0,,,,,,0
agentskill-observability-paper,claude,early,edit_share,8,0.0,0.05,0.18978053939714434,0.19508651997436444,0.0850935592436813,8
agentskill-observability-paper,claude,early,tool_read_share,8,0.2840586565752129,0.5919354838709677,0.8125,1.0,0.5632768242689191,8
agentskill-observability-paper,claude,early,tool_edit_share,8,0.0,0.0967741935483871,0.19754098360655736,0.2095364238410596,0.10275722225529783,8
agentskill-observability-paper,claude,early,tool_shell_share,8,0.0,0.08064516129032258,0.22464987514927803,0.42175969725638596,0.15883283211267635,8
agentskill-observability-paper,claude,early,tool_network_share,8,0.0,0.0,0.013031403546250802,0.17258064516129024,0.06736007263405255,8
agentskill-observability-paper,claude,early,tool_plan_share,8,0.0,0.0,0.0,0.0,0.0,8
agentskill-observability-paper,claude,early,tool_subagent_share,8,0.0,0.012295081967213115,0.04902798547318949,0.15345622119815663,0.0550239032473195,8
agentskill-observability-paper,claude,early,tool_tool_share,8,0.0,0.016129032258064516,0.05480132450331126,0.14499999999999996,0.05274914548173466,8
agentskill-observability-paper,claude,late,repeat_read_share,7,0.9705882352941176,1.0,1.0,1.0,0.8487394957983193,7
agentskill-observability-paper,claude,late,reread_call_share,7,0.9705882352941176,1.0,1.0,1.0,0.8487394957983193,7
agentskill-observability-paper,claude,late,failure_share,8,0.0,0.024931129476584022,0.06970198675496689,0.12,0.04701644682830715,8
agentskill-observability-paper,claude,late,resolved_failure_share,8,0.0,0.024931129476584022,0.06970198675496689,0.12,0.04701644682830715,8
agentskill-observability-paper,claude,late,observed_share,8,0.0,0.0,0.0,0.0,0.0,8
agentskill-observability-paper,claude,late,recent_reedit_share,7,0.33,0.6,0.8214285714285714,1.0,0.5575510204081632,7
agentskill-observability-paper,claude,late,edit_calls_per_path,7,2.0,2.8,12.0,22.0,8.114285714285714,7
agentskill-observability-paper,claude,late,paths_per_edit_call,7,0.85,1.0,1.0,1.0,0.8457142857142858,7
agentskill-observability-paper,claude,late,patch_lines_median,0,,,,,,0
agentskill-observability-paper,claude,late,edit_share,8,0.24867549668874173,0.43994490358126725,0.5416666666666666,0.7066666666666667,0.4139321420101071,8
agentskill-observability-paper,claude,late,tool_read_share,8,0.15,0.23333333333333334,0.3361474467735756,0.4837748344370861,0.2499263404666776,8
agentskill-observability-paper,claude,late,tool_edit_share,8,0.3183774834437086,0.43994490358126725,0.5416666666666666,0.7066666666666667,0.4547158064692683,8
agentskill-observability-paper,claude,late,tool_shell_share,8,0.11920529801324503,0.23636363636363636,0.39999999999999997,0.62,0.27895845875978326,8
agentskill-observability-paper,claude,late,tool_network_share,8,0.0,0.0,0.0,0.0,0.0,8
agentskill-observability-paper,claude,late,tool_plan_share,8,0.0,0.0,0.0,0.0,0.0,8
agentskill-observability-paper,claude,late,tool_subagent_share,8,0.0,0.0,0.017363581632094578,0.033907284768211914,0.012882892744421944,8
agentskill-observability-paper,claude,late,tool_tool_share,8,0.0,0.0,0.002066115702479339,0.011745388867604399,0.003516501559848941,8
agentskill-observability-paper,claude,middle,repeat_read_share,7,1.0,1.0,1.0,1.0,0.9857142857142858,7
agentskill-observability-paper,claude,middle,reread_call_share,7,1.0,1.0,1.0,1.0,0.9857142857142858,7
agentskill-observability-paper,claude,middle,failure_share,8,0.0,0.04559228650137741,0.2,0.215,0.09264807162534436,8
agentskill-observability-paper,claude,middle,resolved_failure_share,8,0.0,0.04559228650137741,0.2,0.215,0.09264807162534436,8
agentskill-observability-paper,claude,middle,observed_share,8,0.0,0.0,0.0,0.0,0.0,8
agentskill-observability-paper,claude,middle,recent_reedit_share,5,0.15,0.75,0.7727272727272727,0.9090909090909091,0.5345454545454545,5
agentskill-observability-paper,claude,middle,edit_calls_per_path,5,2.0,5.0,6.285714285714286,12.114285714285714,6.057142857142857,5
agentskill-observability-paper,claude,middle,paths_per_edit_call,5,1.0,1.0,1.0,1.0,0.89,5
agentskill-observability-paper,claude,middle,patch_lines_median,0,,,,,,0
agentskill-observability-paper,claude,middle,edit_share,8,0.0,0.18264462809917356,0.3185430463576159,0.44,0.1987516647510627,8
agentskill-observability-paper,claude,middle,tool_read_share,8,0.3311258278145695,0.35,0.540495867768595,0.6449999999999999,0.44106222520205063,8
agentskill-observability-paper,claude,middle,tool_edit_share,8,0.16115702479338845,0.27069536423841056,0.43333333333333335,0.5533333333333333,0.28620001185850075,8
agentskill-observability-paper,claude,middle,tool_shell_share,8,0.07500000000000001,0.14917355371900826,0.3733443708609272,0.5499999999999999,0.23701745023990659,8
agentskill-observability-paper,claude,middle,tool_network_share,8,0.0,0.0,0.0,0.002479338842975205,0.0010330578512396695,8
agentskill-observability-paper,claude,middle,tool_plan_share,8,0.0,0.0,0.0,0.0,0.0,8
agentskill-observability-paper,claude,middle,tool_subagent_share,8,0.0,0.0,0.006622516556291391,0.03341907941546713,0.009509605385583712,8
agentskill-observability-paper,claude,middle,tool_tool_share,8,0.0,0.0,0.012820863663729407,0.06854304635761586,0.025177649462718697,8
bpf-developer-tutorial,claude,early,repeat_read_share,26,0.0,0.0,0.0,0.10416666666666666,0.048082102663550626,26
bpf-developer-tutorial,claude,early,reread_call_share,26,0.0,0.0,0.0,0.10416666666666666,0.048082102663550626,26
bpf-developer-tutorial,claude,early,failure_share,30,0.0,0.0,0.0,0.25500000000000006,0.04897435897435897,30
bpf-developer-tutorial,claude,early,resolved_failure_share,30,0.0,0.0,0.0,0.25500000000000006,0.04897435897435897,30
bpf-developer-tutorial,claude,early,observed_share,30,0.0,0.0,0.0,0.0,0.0,30
bpf-developer-tutorial,claude,early,recent_reedit_share,6,0.375,0.775,0.8428571428571429,0.8928571428571428,0.5976190476190476,6
bpf-developer-tutorial,claude,early,edit_calls_per_path,6,2.5,4.5,6.5,10.5,5.5,6
bpf-developer-tutorial,claude,early,paths_per_edit_call,6,1.0,1.0,1.0,1.0,1.0,6
bpf-developer-tutorial,claude,early,patch_lines_median,0,,,,,,0
bpf-developer-tutorial,claude,early,edit_share,30,0.0,0.0,0.0,0.3437500000000001,0.07074723479135245,30
bpf-developer-tutorial,claude,early,tool_read_share,30,0.5647321428571428,0.8041666666666667,1.0,1.0,0.7067398369604251,30
bpf-developer-tutorial,claude,early,tool_edit_share,30,0.0,0.0,0.0,0.3437500000000001,0.07074723479135245,30
bpf-developer-tutorial,claude,early,tool_shell_share,30,0.0,0.0,0.2375,1.0,0.20250682324211736,30
bpf-developer-tutorial,claude,early,tool_network_share,30,0.0,0.0,0.0,0.0,0.0,30
bpf-developer-tutorial,claude,early,tool_plan_share,30,0.0,0.0,0.0,0.0,0.0,30
bpf-developer-tutorial,claude,early,tool_subagent_share,30,0.0,0.0,0.0,0.007142857142857244,0.011611721611721613,30
bpf-developer-tutorial,claude,early,tool_tool_share,30,0.0,0.0,0.0,0.0025641025641026005,0.008394383394383394,30
bpf-developer-tutorial,claude,late,repeat_read_share,18,0.0,0.55,1.0,1.0,0.5448067632850242,18
bpf-developer-tutorial,claude,late,reread_call_share,18,0.0,0.55,1.0,1.0,0.53994708994709,18
bpf-developer-tutorial,claude,late,failure_share,30,0.0,0.0,0.0,0.036439665471923594,0.013667185175890524,30
bpf-developer-tutorial,claude,late,resolved_failure_share,30,0.0,0.0,0.0,0.036439665471923594,0.013667185175890524,30
bpf-developer-tutorial,claude,late,observed_share,30,0.0,0.0,0.0,0.0,0.0,30
bpf-developer-tutorial,claude,late,recent_reedit_share,24,0.0,0.45,0.8125,1.0,0.41365740740740736,24
bpf-developer-tutorial,claude,late,edit_calls_per_path,22,1.0,1.9375,2.75,5.950000000000001,2.403409090909091,22
bpf-developer-tutorial,claude,late,paths_per_edit_call,24,1.0,1.0,1.0,1.0,0.9166666666666666,24
bpf-developer-tutorial,claude,late,patch_lines_median,0,,,,,,0
bpf-developer-tutorial,claude,late,edit_share,30,0.07988721804511278,0.45,0.7291666666666666,1.0,0.46344340308749216,30
bpf-developer-tutorial,claude,late,tool_read_share,30,0.0,0.12406015037593984,0.25,0.5,0.1818296744442755,30
bpf-developer-tutorial,claude,late,tool_edit_share,30,0.07988721804511278,0.5,0.7291666666666666,1.0,0.4709346046963408,30
bpf-developer-tutorial,claude,late,tool_shell_share,30,0.0,0.25,0.6499999999999999,0.7818181818181819,0.3369275430073461,30
bpf-developer-tutorial,claude,late,tool_network_share,30,0.0,0.0,0.0,0.0,0.00855379188712522,30
bpf-developer-tutorial,claude,late,tool_plan_share,30,0.0,0.0,0.0,0.0,0.0,30
bpf-developer-tutorial,claude,late,tool_subagent_share,30,0.0,0.0,0.0,0.0,0.0008771929824561403,30
bpf-developer-tutorial,claude,late,tool_tool_share,30,0.0,0.0,0.0,0.0,0.0008771929824561403,30
bpf-developer-tutorial,claude,middle,repeat_read_share,20,0.0,0.0,0.5875,0.8200000000000003,0.2604885057471264,20
bpf-developer-tutorial,claude,middle,reread_call_share,20,0.0,0.0,0.5875,0.8200000000000003,0.2604885057471264,20
bpf-developer-tutorial,claude,middle,failure_share,30,0.0,0.0,0.0,0.0816993464052288,0.02320203515649436,30
bpf-developer-tutorial,claude,middle,resolved_failure_share,30,0.0,0.0,0.0,0.0816993464052288,0.02320203515649436,30
bpf-developer-tutorial,claude,middle,observed_share,30,0.0,0.0,0.0,0.0,0.0,30
bpf-developer-tutorial,claude,middle,recent_reedit_share,15,0.0,0.5,0.775,0.875,0.42505050505050507,15
bpf-developer-tutorial,claude,middle,edit_calls_per_path,15,1.0,2.0,4.0,6.799999999999999,3.1333333333333333,15
bpf-developer-tutorial,claude,middle,paths_per_edit_call,15,1.0,1.0,1.0,1.0,1.0,15
bpf-developer-tutorial,claude,middle,patch_lines_median,0,,,,,,0
bpf-developer-tutorial,claude,middle,edit_share,30,0.0,0.0641025641025641,0.5111111111111111,1.0,0.2848326278402179,30
bpf-developer-tutorial,claude,middle,tool_read_share,30,0.0,0.30952380952380953,0.7243589743589743,1.0,0.3754644580008274,30
bpf-developer-tutorial,claude,middle,tool_edit_share,30,0.0,0.0641025641025641,0.5225490196078432,1.0,0.289357514718046,30
bpf-developer-tutorial,claude,middle,tool_shell_share,30,0.0,0.2361111111111111,0.5289373814041746,1.0,0.332613924717024,30
bpf-developer-tutorial,claude,middle,tool_network_share,30,0.0,0.0,0.0,0.0,0.0,30
bpf-developer-tutorial,claude,middle,tool_plan_share,30,0.0,0.0,0.0,0.0,0.0,30
bpf-developer-tutorial,claude,middle,tool_subagent_share,30,0.0,0.0,0.0,0.0,0.002564102564102564,30
bpf-developer-tutorial,claude,middle,tool_tool_share,30,0.0,0.0,0.0,0.0,0.0,30
bpf-developer-tutorial,codex,early,repeat_read_share,3,0.0,0.0,0.04054054054054054,0.06486486486486487,0.02702702702702703,3
bpf-developer-tutorial,codex,early,reread_call_share,3,0.0,0.0,0.04054054054054054,0.06486486486486487,0.02702702702702703,3
bpf-developer-tutorial,codex,early,failure_share,3,0.007142857142857143,0.014285714285714285,0.03300492610837438,0.04423645320197044,0.02200328407224959,3
bpf-developer-tutorial,codex,early,resolved_failure_share,3,0.007692307692307693,0.015384615384615385,0.03626373626373626,0.048791208791208796,0.024175824175824173,3
bpf-developer-tutorial,codex,early,observed_share,3,0.07417582417582418,0.07692307692307693,0.08587533156498674,0.09124668435013263,0.0810597448528483,3
bpf-developer-tutorial,codex,early,recent_reedit_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,codex,early,edit_calls_per_path,1,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,1
bpf-developer-tutorial,codex,early,paths_per_edit_call,1,9.5,9.5,9.5,9.5,9.5,1
bpf-developer-tutorial,codex,early,patch_lines_median,1,532.5,532.5,532.5,532.5,532.5,1
bpf-developer-tutorial,codex,early,edit_share,3,0.0,0.0,0.008620689655172414,0.013793103448275862,0.005747126436781609,3
bpf-developer-tutorial,codex,early,tool_read_share,3,0.0,0.0,0.0,0.0,0.0,3
bpf-developer-tutorial,codex,early,tool_edit_share,3,0.0,0.0,0.008620689655172414,0.013793103448275862,0.005747126436781609,3
bpf-developer-tutorial,codex,early,tool_shell_share,3,0.9141246684350133,0.9230769230769231,0.9258241758241759,0.9274725274725275,0.9189402551471518,3
bpf-developer-tutorial,codex,early,tool_network_share,3,0.0,0.0,0.0,0.0,0.0,3
bpf-developer-tutorial,codex,early,tool_plan_share,3,0.004310344827586207,0.008620689655172414,0.04277188328912467,0.06326259946949603,0.028514588859416448,3
bpf-developer-tutorial,codex,early,tool_subagent_share,3,0.008620689655172414,0.017241379310344827,0.0229064039408867,0.026305418719211823,0.015270935960591134,3
bpf-developer-tutorial,codex,early,tool_tool_share,3,0.02142857142857143,0.04285714285714286,0.04729064039408867,0.049950738916256156,0.03152709359605912,3
bpf-developer-tutorial,codex,late,repeat_read_share,3,0.045454545454545456,0.09090909090909091,0.46545454545454545,0.6901818181818182,0.3103030303030303,3
bpf-developer-tutorial,codex,late,reread_call_share,3,0.045454545454545456,0.09090909090909091,0.46545454545454545,0.6901818181818182,0.3103030303030303,3
bpf-developer-tutorial,codex,late,failure_share,3,0.0,0.0,0.05217391304347826,0.08347826086956522,0.034782608695652174,3
bpf-developer-tutorial,codex,late,resolved_failure_share,3,0.0,0.0,0.061855670103092786,0.09896907216494846,0.041237113402061855,3
bpf-developer-tutorial,codex,late,observed_share,3,0.1551839464882943,0.1565217391304348,0.2639751552795031,0.32844720496894414,0.22726548813505335,3
bpf-developer-tutorial,codex,late,recent_reedit_share,1,0.6,0.6,0.6,0.6,0.6,1
bpf-developer-tutorial,codex,late,edit_calls_per_path,1,1.875,1.875,1.875,1.875,1.875,1
bpf-developer-tutorial,codex,late,paths_per_edit_call,1,2.6,2.6,2.6,2.6,2.6,1
bpf-developer-tutorial,codex,late,patch_lines_median,1,22.0,22.0,22.0,22.0,22.0,1
bpf-developer-tutorial,codex,late,edit_share,3,0.0,0.0,0.06521739130434782,0.10434782608695653,0.043478260869565216,3
bpf-developer-tutorial,codex,late,tool_read_share,3,0.0,0.0,0.0,0.0,0.0,3
bpf-developer-tutorial,codex,late,tool_edit_share,3,0.0,0.0,0.06521739130434782,0.10434782608695653,0.043478260869565216,3
bpf-developer-tutorial,codex,late,tool_shell_share,3,0.7360248447204969,0.8434782608695652,0.8448160535117057,0.84561872909699,0.7727345118649467,3
bpf-developer-tutorial,codex,late,tool_network_share,3,0.0,0.0,0.0,0.0,0.0,3
bpf-developer-tutorial,codex,late,tool_plan_share,3,0.0,0.0,0.07692307692307693,0.12307692307692308,0.05128205128205129,3
bpf-developer-tutorial,codex,late,tool_subagent_share,3,0.0,0.0,0.007142857142857143,0.011428571428571429,0.0047619047619047615,3
bpf-developer-tutorial,codex,late,tool_tool_share,3,0.013043478260869565,0.02608695652173913,0.19161490683229815,0.29093167701863354,0.1277432712215321,3
bpf-developer-tutorial,codex,middle,repeat_read_share,2,0.1597222222222222,0.3194444444444444,0.47916666666666663,0.575,0.3194444444444444,2
bpf-developer-tutorial,codex,middle,reread_call_share,2,0.1597222222222222,0.3194444444444444,0.47916666666666663,0.575,0.3194444444444444,2
bpf-developer-tutorial,codex,middle,failure_share,3,0.0,0.0,0.05217391304347826,0.08347826086956522,0.034782608695652174,3
bpf-developer-tutorial,codex,middle,resolved_failure_share,3,0.0,0.0,0.05504587155963303,0.08807339449541285,0.03669724770642202,3
bpf-developer-tutorial,codex,middle,observed_share,3,0.02608695652173913,0.05217391304347826,0.168944099378882,0.23900621118012422,0.11262939958592132,3
bpf-developer-tutorial,codex,middle,recent_reedit_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,codex,middle,edit_calls_per_path,1,0.25,0.25,0.25,0.25,0.25,1
bpf-developer-tutorial,codex,middle,paths_per_edit_call,1,4.0,4.0,4.0,4.0,4.0,1
bpf-developer-tutorial,codex,middle,patch_lines_median,1,8.0,8.0,8.0,8.0,8.0,1
bpf-developer-tutorial,codex,middle,edit_share,3,0.0,0.0,0.004347826086956522,0.006956521739130435,0.002898550724637681,3
bpf-developer-tutorial,codex,middle,tool_read_share,3,0.0,0.0,0.0,0.0,0.0,3
bpf-developer-tutorial,codex,middle,tool_edit_share,3,0.0,0.0,0.004347826086956522,0.006956521739130435,0.002898550724637681,3
bpf-developer-tutorial,codex,middle,tool_shell_share,3,0.831055900621118,0.9478260869565217,0.9739130434782608,0.9895652173913043,0.8873706004140787,3
bpf-developer-tutorial,codex,middle,tool_network_share,3,0.0,0.0,0.0,0.0,0.0,3
bpf-developer-tutorial,codex,middle,tool_plan_share,3,0.0,0.0,0.0,0.0,0.0,3
bpf-developer-tutorial,codex,middle,tool_subagent_share,3,0.0,0.0,0.02142857142857143,0.03428571428571429,0.014285714285714285,3
bpf-developer-tutorial,codex,middle,tool_tool_share,3,0.021739130434782608,0.043478260869565216,0.14316770186335404,0.20298136645962733,0.09544513457556936,3
bpf-developer-tutorial,gemini,early,repeat_read_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,early,reread_call_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,early,failure_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,early,resolved_failure_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,early,observed_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,early,recent_reedit_share,0,,,,,,0
bpf-developer-tutorial,gemini,early,edit_calls_per_path,0,,,,,,0
bpf-developer-tutorial,gemini,early,paths_per_edit_call,0,,,,,,0
bpf-developer-tutorial,gemini,early,patch_lines_median,0,,,,,,0
bpf-developer-tutorial,gemini,early,edit_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,early,tool_read_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,early,tool_edit_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,early,tool_shell_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,early,tool_network_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,early,tool_plan_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,early,tool_subagent_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,early,tool_tool_share,1,1.0,1.0,1.0,1.0,1.0,1
bpf-developer-tutorial,gemini,late,repeat_read_share,1,1.0,1.0,1.0,1.0,1.0,1
bpf-developer-tutorial,gemini,late,reread_call_share,1,1.0,1.0,1.0,1.0,1.0,1
bpf-developer-tutorial,gemini,late,failure_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,late,resolved_failure_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,late,observed_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,late,recent_reedit_share,0,,,,,,0
bpf-developer-tutorial,gemini,late,edit_calls_per_path,0,,,,,,0
bpf-developer-tutorial,gemini,late,paths_per_edit_call,0,,,,,,0
bpf-developer-tutorial,gemini,late,patch_lines_median,0,,,,,,0
bpf-developer-tutorial,gemini,late,edit_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,late,tool_read_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,late,tool_edit_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,late,tool_shell_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,late,tool_network_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,late,tool_plan_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,late,tool_subagent_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,late,tool_tool_share,1,1.0,1.0,1.0,1.0,1.0,1
bpf-developer-tutorial,gemini,middle,repeat_read_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,middle,reread_call_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,middle,failure_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,middle,resolved_failure_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,middle,observed_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,middle,recent_reedit_share,0,,,,,,0
bpf-developer-tutorial,gemini,middle,edit_calls_per_path,0,,,,,,0
bpf-developer-tutorial,gemini,middle,paths_per_edit_call,0,,,,,,0
bpf-developer-tutorial,gemini,middle,patch_lines_median,0,,,,,,0
bpf-developer-tutorial,gemini,middle,edit_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,middle,tool_read_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,middle,tool_edit_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,middle,tool_shell_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,middle,tool_network_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,middle,tool_plan_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,middle,tool_subagent_share,1,0.0,0.0,0.0,0.0,0.0,1
bpf-developer-tutorial,gemini,middle,tool_tool_share,1,1.0,1.0,1.0,1.0,1.0,1
eunomia-dev,claude,early,repeat_read_share,16,0.0,0.0,0.19117647058823528,0.5793548387096774,0.15406763915243518,16
eunomia-dev,claude,early,reread_call_share,16,0.0,0.0,0.19117647058823528,0.581326669695593,0.15431411802567463,16
eunomia-dev,claude,early,failure_share,24,0.0,0.0,0.02985034234526806,0.17727272727272725,0.05275479782411311,24
eunomia-dev,claude,early,resolved_failure_share,24,0.0,0.0,0.02985034234526806,0.17727272727272725,0.05275479782411311,24
eunomia-dev,claude,early,observed_share,24,0.0,0.0,0.0,0.0,0.0004432624113475177,24
eunomia-dev,claude,early,recent_reedit_share,9,0.0,0.3333333333333333,0.7142857142857143,0.9132132132132131,0.37154416321082984,9
eunomia-dev,claude,early,edit_calls_per_path,7,1.25,3.2941176470588234,10.75,20.66666666666667,7.5658263305322135,7
eunomia-dev,claude,early,paths_per_edit_call,9,0.8214285714285714,1.0,1.0,1.0,0.7579365079365079,9
