project,vendor,slice,metric,n,q25,median,q75,p90,mean,n_units
ActPlane,claude,2,observed_share,40,0.0,0.0,0.0,0.0,0.0,40
ActPlane,claude,2,recent_reedit_share,26,0.5,0.75,0.9271978021978022,1.0,0.658235296565384,26
ActPlane,claude,2,edit_calls_per_path,24,2.375,4.25,7.444444444444445,12.85,6.131590413943356,24
ActPlane,claude,2,paths_per_edit_call,26,1.0,1.0,1.0,1.0,0.9175824175824177,26
ActPlane,claude,2,patch_lines_median,0,,,,,,0
ActPlane,claude,2,edit_share,40,0.0,0.16869095816464236,0.36558441558441557,0.6066666666666667,0.23503051993762375,40
ActPlane,claude,2,tool_read_share,40,0.12232142857142857,0.23443157632880954,0.31455862977602106,0.5131578947368423,0.2589032515243078,40
ActPlane,claude,2,tool_edit_share,40,0.0,0.17464925012094823,0.36558441558441557,0.6066666666666667,0.23864949935802554,40
ActPlane,claude,2,tool_shell_share,40,0.14285714285714285,0.28666985188724314,0.6477987421383647,0.7967741935483874,0.40479556479943996,40
ActPlane,claude,2,tool_network_share,40,0.0,0.0,0.0,0.22209486166007916,0.0754393254398545,40
ActPlane,claude,2,tool_plan_share,40,0.0,0.0,0.0,0.0,0.0,40
ActPlane,claude,2,tool_subagent_share,40,0.0,0.0,0.0,0.053874820831342575,0.015365091620812444,40
ActPlane,claude,2,tool_tool_share,40,0.0,0.0,0.0,0.009887678692988441,0.006847267257559677,40
ActPlane,claude,3,repeat_read_share,30,0.6785714285714286,0.9131944444444444,1.0,1.0,0.7841005291005292,30
ActPlane,claude,3,reread_call_share,30,0.6785714285714286,0.9131944444444444,1.0,1.0,0.7841005291005292,30
ActPlane,claude,3,failure_share,40,0.0,0.0,0.020237030411449017,0.0733766233766234,0.024962211562319453,40
ActPlane,claude,3,resolved_failure_share,40,0.0,0.0,0.020237030411449017,0.0733766233766234,0.024963378659515305,40
ActPlane,claude,3,observed_share,40,0.0,0.0,0.0,0.0,0.0013484251968503937,40
ActPlane,claude,3,recent_reedit_share,26,0.673076923076923,0.775,0.9291666666666667,1.0,0.7353303747534518,26
ActPlane,claude,3,edit_calls_per_path,25,3.0,4.0,7.0,9.600000000000001,7.5516,25
ActPlane,claude,3,paths_per_edit_call,26,1.0,1.0,1.0,1.0,0.9412087912087912,26
ActPlane,claude,3,patch_lines_median,0,,,,,,0
ActPlane,claude,3,edit_share,40,0.0,0.2,0.5280701754385965,0.6679245283018868,0.27467747822391414,40
ActPlane,claude,3,tool_read_share,40,0.040178571428571425,0.1923562620710147,0.3201754385964912,0.4444444444444444,0.20485105180701862,40
ActPlane,claude,3,tool_edit_share,40,0.0,0.21666666666666667,0.5666666666666667,0.6827493261455526,0.2915058160202424,40
ActPlane,claude,3,tool_shell_share,40,0.08109504132231404,0.31666666666666665,0.523144007155635,1.0,0.37045964622237576,40
ActPlane,claude,3,tool_network_share,40,0.0,0.0,0.0,0.5666666666666669,0.11214314514737034,40
ActPlane,claude,3,tool_plan_share,40,0.0,0.0,0.0,0.0,0.0,40
ActPlane,claude,3,tool_subagent_share,40,0.0,0.0,0.0033444816053511705,0.05055555555555557,0.01297198207797334,40
ActPlane,claude,3,tool_tool_share,40,0.0,0.0,0.0,0.010220318237454121,0.008068358725019601,40
ActPlane,claude,4,repeat_read_share,27,0.8225108225108224,1.0,1.0,1.0,0.8851782059625196,27
ActPlane,claude,4,reread_call_share,27,0.8225108225108224,1.0,1.0,1.0,0.8846843788020259,27
ActPlane,claude,4,failure_share,40,0.0,0.0,0.01860587002096436,0.05201754385964916,0.021900003107101707,40
ActPlane,claude,4,resolved_failure_share,40,0.0,0.0,0.01860587002096436,0.05201754385964916,0.021900003107101707,40
ActPlane,claude,4,observed_share,40,0.0,0.0,0.0,0.0,0.0020833333333333333,40
ActPlane,claude,4,recent_reedit_share,25,0.5454545454545454,0.8,0.9411764705882353,1.0,0.7222609837478595,25
ActPlane,claude,4,edit_calls_per_path,24,2.55,4.75,8.675,18.499999999999996,7.838291705571117,24
ActPlane,claude,4,paths_per_edit_call,25,1.0,1.0,1.0,1.0,0.95,25
ActPlane,claude,4,patch_lines_median,0,,,,,,0
ActPlane,claude,4,edit_share,40,0.0,0.25,0.4879032258064516,0.7341441167528125,0.2820212989778514,40
ActPlane,claude,4,tool_read_share,40,0.006048387096774193,0.25290697674418605,0.39944225721784776,0.5916666666666668,0.2556311888240238,40
ActPlane,claude,4,tool_edit_share,40,0.0,0.25,0.502906976744186,0.7348130130738828,0.2925892729166362,40
ActPlane,claude,4,tool_shell_share,40,0.05357142857142857,0.21816638370118846,0.43803418803418803,0.7687500000000003,0.3030053350581277,40
ActPlane,claude,4,tool_network_share,40,0.0,0.0,0.0,0.943015873015873,0.1271467170390133,40
ActPlane,claude,4,tool_plan_share,40,0.0,0.0,0.0,0.0,0.0,40
ActPlane,claude,4,tool_subagent_share,40,0.0,0.0,0.009542828712789187,0.055714285714285716,0.015758310534958846,40
ActPlane,claude,4,tool_tool_share,40,0.0,0.0,0.0,0.002777777777777817,0.005869175627240143,40
ActPlane,claude,5,repeat_read_share,31,0.75,1.0,1.0,1.0,0.8104415668775206,31
ActPlane,claude,5,reread_call_share,31,0.75,1.0,1.0,1.0,0.8104415668775206,31
ActPlane,claude,5,failure_share,40,0.0,0.0,0.033627510651247715,0.13315363881401618,0.054753710699074844,40
ActPlane,claude,5,resolved_failure_share,40,0.0,0.0,0.033627510651247715,0.13315363881401618,0.05475484056597653,40
ActPlane,claude,5,observed_share,40,0.0,0.0,0.0,0.0,8.389261744966443e-05,40
ActPlane,claude,5,recent_reedit_share,30,0.5,0.6935064935064935,0.9280799475753605,1.0,0.6564080531537702,30
ActPlane,claude,5,edit_calls_per_path,29,2.0625,4.0,6.0,14.033333333333331,5.720450191570882,29
ActPlane,claude,5,paths_per_edit_call,30,1.0,1.0,1.0,1.0,0.9666666666666667,30
ActPlane,claude,5,patch_lines_median,0,,,,,,0
ActPlane,claude,5,edit_share,40,0.03125,0.2857142857142857,0.4644396551724138,0.5916666666666668,0.28335977865882034,40
ActPlane,claude,5,tool_read_share,40,0.11458333333333333,0.2569392348087022,0.375,0.5100000000000001,0.26596331381632926,40
ActPlane,claude,5,tool_edit_share,40,0.08511904761904762,0.33289473684210524,0.4879032258064516,0.5916666666666668,0.3125122546658747,40
ActPlane,claude,5,tool_shell_share,40,0.05667412378821775,0.24266862170087977,0.4476190476190476,0.6997304582210242,0.2919452014796256,40
ActPlane,claude,5,tool_network_share,40,0.0,0.0,0.0,0.5892857142857145,0.10601958525345623,40
ActPlane,claude,5,tool_plan_share,40,0.0,0.0,0.0,0.0,0.0,40
ActPlane,claude,5,tool_subagent_share,40,0.0,0.0,0.0,0.038962264150943414,0.018296420981869087,40
ActPlane,claude,5,tool_tool_share,40,0.0,0.0,0.0,0.0,0.005263223802845121,40
ActPlane,claude,6,repeat_read_share,34,0.7232142857142857,1.0,1.0,1.0,0.8330607130239482,34
ActPlane,claude,6,reread_call_share,34,0.7232142857142857,1.0,1.0,1.0,0.8330607130239482,34
ActPlane,claude,6,failure_share,40,0.0,0.0,0.027801358234295415,0.07678571428571436,0.026082810869623378,40
ActPlane,claude,6,resolved_failure_share,40,0.0,0.0,0.027801358234295415,0.07678571428571436,0.026082810869623378,40
ActPlane,claude,6,observed_share,40,0.0,0.0,0.0,0.0,0.0,40
ActPlane,claude,6,recent_reedit_share,32,0.6412337662337663,0.8284823284823285,0.9419934640522876,1.0,0.7143484765538836,32
ActPlane,claude,6,edit_calls_per_path,29,2.8,4.333333333333333,9.0,11.2,5.649888921085676,29
ActPlane,claude,6,paths_per_edit_call,32,1.0,1.0,1.0,1.0,0.90625,32
ActPlane,claude,6,patch_lines_median,0,,,,,,0
ActPlane,claude,6,edit_share,40,0.12138049276098552,0.32038123167155425,0.506578947368421,0.6624713958810071,0.33096013509639277,40
ActPlane,claude,6,tool_read_share,40,0.1468253968253968,0.27207792207792203,0.3784722222222222,0.4897459165154266,0.2962570721943699,40
ActPlane,claude,6,tool_edit_share,40,0.14655829311658622,0.34962406015037595,0.5332210242587601,0.6782608695652175,0.34821955875783817,40
ActPlane,claude,6,tool_shell_share,40,0.05137844611528822,0.23094582185491275,0.32792207792207795,0.6123359580052494,0.26679560416933745,40
ActPlane,claude,6,tool_network_share,40,0.0,0.0,0.0,0.2072727272727274,0.07643108504398827,40
ActPlane,claude,6,tool_plan_share,40,0.0,0.0,0.0,0.0,0.0,40
ActPlane,claude,6,tool_subagent_share,40,0.0,0.0,0.0,0.027857142857142858,0.011896679834466182,40
ActPlane,claude,6,tool_tool_share,40,0.0,0.0,0.0,0.0,0.0004,40
ActPlane,claude,7,repeat_read_share,34,0.8522727272727273,1.0,1.0,1.0,0.8165355757447559,34
ActPlane,claude,7,reread_call_share,34,0.8522727272727273,1.0,1.0,1.0,0.8169304907440038,34
ActPlane,claude,7,failure_share,40,0.0,0.022254475084663765,0.05898617511520737,0.09437500000000001,0.034687406595053594,40
ActPlane,claude,7,resolved_failure_share,40,0.0,0.022254475084663765,0.05898617511520737,0.09437500000000001,0.03473751008107802,40
ActPlane,claude,7,observed_share,40,0.0,0.0,0.0,0.0,0.0036115340002899816,40
ActPlane,claude,7,recent_reedit_share,32,0.45869565217391306,0.6396103896103896,0.875,1.0,0.6029031471043558,32
ActPlane,claude,7,edit_calls_per_path,30,2.5,3.291666666666667,5.0,11.400000000000006,4.737483660130719,30
ActPlane,claude,7,paths_per_edit_call,32,1.0,1.0,1.0,1.0,0.9375,32
ActPlane,claude,7,patch_lines_median,0,,,,,,0
ActPlane,claude,7,edit_share,40,0.08111522911051214,0.23148148148148145,0.41776315789473684,0.5361842105263159,0.2614344188325567,40
ActPlane,claude,7,tool_read_share,40,0.16868279569892472,0.265564738292011,0.3357142857142857,0.48953488372093024,0.2853375993225113,40
ActPlane,claude,7,tool_edit_share,40,0.08583221024258761,0.23148148148148145,0.4515319883482576,0.6339285714285715,0.2845296003785866,40
ActPlane,claude,7,tool_shell_share,40,0.13131466828971394,0.24219269102990032,0.5222222222222221,0.8021428571428572,0.3430286210798135,40
ActPlane,claude,7,tool_network_share,40,0.0,0.0,0.0,0.25548668503213995,0.0693959992734881,40
ActPlane,claude,7,tool_plan_share,40,0.0,0.0,0.0,0.0,0.0,40
ActPlane,claude,7,tool_subagent_share,40,0.0,0.0,0.017113496601575143,0.05214285714285718,0.01582519150981229,40
ActPlane,claude,7,tool_tool_share,40,0.0,0.0,0.0,0.0,0.0018829884357881924,40
ActPlane,claude,8,repeat_read_share,32,0.6186274509803922,0.882183908045977,1.0,1.0,0.742627821260265,32
ActPlane,claude,8,reread_call_share,32,0.6186274509803922,0.882183908045977,1.0,1.0,0.7471210604417344,32
ActPlane,claude,8,failure_share,40,0.0,0.0186932215234102,0.047933070866141736,0.1005263157894737,0.03651653831796635,40
ActPlane,claude,8,resolved_failure_share,40,0.0,0.0186932215234102,0.047933070866141736,0.1005263157894737,0.036558483913763554,40
ActPlane,claude,8,observed_share,40,0.0,0.0,0.0,0.0,0.0013820889432884537,40
ActPlane,claude,8,recent_reedit_share,31,0.4975728155339806,0.7142857142857143,0.9722222222222222,1.0,0.6494258727470311,31
ActPlane,claude,8,edit_calls_per_path,29,2.0,2.8,5.5,6.67272727272727,4.0877696846763785,29
ActPlane,claude,8,paths_per_edit_call,31,1.0,1.0,1.0,1.0,0.9258064516129032,31
ActPlane,claude,8,patch_lines_median,0,,,,,,0
ActPlane,claude,8,edit_share,40,0.09112903225806451,0.24127906976744184,0.4595238095238095,0.5,0.2630786373992811,40
ActPlane,claude,8,tool_read_share,40,0.1282258064516129,0.23094582185491275,0.37757803790412486,0.5629166666666666,0.27223111810146405,40
ActPlane,claude,8,tool_edit_share,40,0.09112903225806451,0.26794871794871794,0.5,0.5223429951690821,0.28161775165627284,40
ActPlane,claude,8,tool_shell_share,40,0.19791666666666669,0.27768487551096244,0.5447368421052632,0.7336842105263157,0.36485285226431696,40
ActPlane,claude,8,tool_network_share,40,0.0,0.0,0.0,0.15333833458364626,0.06557272267628311,40
ActPlane,claude,8,tool_plan_share,40,0.0,0.0,0.0,0.0,0.0017543859649122805,40
ActPlane,claude,8,tool_subagent_share,40,0.0,0.0,0.0,0.005867176301958946,0.00856598560971665,40
ActPlane,claude,8,tool_tool_share,40,0.0,0.0,0.0,0.0,0.00540518372703412,40
ActPlane,claude,9,repeat_read_share,33,0.6559139784946236,0.918918918918919,1.0,1.0,0.7552778857881572,33
ActPlane,claude,9,reread_call_share,33,0.6559139784946236,0.918918918918919,1.0,1.0,0.7564157466098125,33
ActPlane,claude,9,failure_share,40,0.0,0.008918617614269788,0.050347977381470205,0.0685714285714286,0.02936248092048508,40
ActPlane,claude,9,resolved_failure_share,40,0.0,0.008918617614269788,0.050347977381470205,0.0685714285714286,0.02936248092048508,40
ActPlane,claude,9,observed_share,40,0.0,0.0,0.0,0.0,0.0006000000000000001,40
ActPlane,claude,9,recent_reedit_share,33,0.0,0.7272727272727273,0.9333333333333333,1.0,0.566020251122768,33
ActPlane,claude,9,edit_calls_per_path,29,1.6,2.891304347826087,5.0,7.533333333333333,3.97383808095952,29
ActPlane,claude,9,paths_per_edit_call,33,1.0,1.0,1.0,1.0,0.8787878787878788,33
ActPlane,claude,9,patch_lines_median,0,,,,,,0
ActPlane,claude,9,edit_share,40,0.05482456140350877,0.23863636363636365,0.42300669506999394,0.5892857142857144,0.26477674029105847,40
ActPlane,claude,9,tool_read_share,40,0.17147435897435898,0.2857142857142857,0.3664772727272727,0.45000000000000007,0.2785804200096965,40
ActPlane,claude,9,tool_edit_share,40,0.061157894736842106,0.24070247933884298,0.44932794850760394,0.637012987012987,0.28278929311610834,40
ActPlane,claude,9,tool_shell_share,40,0.08333333333333333,0.28801843317972353,0.5763888888888888,0.7583333333333334,0.34677048097862945,40
ActPlane,claude,9,tool_network_share,40,0.0,0.0,0.0,0.09136363636363669,0.0693368874265059,40
ActPlane,claude,9,tool_plan_share,40,0.0,0.0,0.0,0.0,0.0004464285714285714,40
ActPlane,claude,9,tool_subagent_share,40,0.0,0.0,0.018409579550883896,0.05012820512820513,0.017803762624903983,40
ActPlane,claude,9,tool_tool_share,40,0.0,0.0,0.0,0.0,0.004272727272727273,40
ActPlane,claude,10,repeat_read_share,32,0.75,0.9230769230769231,1.0,1.0,0.7971491611336715,32
ActPlane,claude,10,reread_call_share,32,0.75,0.9258241758241759,1.0,1.0,0.7990836849431953,32
ActPlane,claude,10,failure_share,40,0.0,0.0,0.052851610631930994,0.09762308998302208,0.03157699008808629,40
ActPlane,claude,10,resolved_failure_share,40,0.0,0.0,0.052851610631930994,0.09762308998302208,0.03159174225173696,40
ActPlane,claude,10,observed_share,40,0.0,0.0,0.0,0.0,0.00020161290322580645,40
ActPlane,claude,10,recent_reedit_share,34,0.2714285714285714,0.6216457960644007,0.8,1.0,0.5303406437648305,34
ActPlane,claude,10,edit_calls_per_path,32,1.7291666666666667,2.833333333333333,5.0,6.633333333333335,3.669084821428571,32
ActPlane,claude,10,paths_per_edit_call,34,1.0,1.0,1.0,1.0,0.8998599439775911,34
ActPlane,claude,10,patch_lines_median,0,,,,,,0
ActPlane,claude,10,edit_share,40,0.10394736842105262,0.21854912764003673,0.2888471177944862,0.5055555555555556,0.2310888140751592,40
ActPlane,claude,10,tool_read_share,40,0.13094227504244482,0.20903674280039722,0.35654527559055116,0.5912225705329154,0.27187391356572066,40
ActPlane,claude,10,tool_edit_share,40,0.10394736842105262,0.22357974881239018,0.3266233766233766,0.6025,0.2476539391793641,40
ActPlane,claude,10,tool_shell_share,40,0.20625000000000002,0.36559492563429574,0.6167022127432684,0.8571428571428571,0.43124935801005915,40
ActPlane,claude,10,tool_network_share,40,0.0,0.0,0.0,0.034295415959253,0.038882905049644687,40
ActPlane,claude,10,tool_plan_share,40,0.0,0.0,0.0,0.0,0.002631578947368421,40
ActPlane,claude,10,tool_subagent_share,40,0.0,0.0,0.0008361204013377926,0.01961271102284013,0.0069413315440842085,40
ActPlane,claude,10,tool_tool_share,40,0.0,0.0,0.0,0.0,0.0007669737037587283,40
ActPlane,codex,1,repeat_read_share,34,0.014705882352941176,0.22745358090185677,0.4943181818181818,0.6871069182389937,0.2918732687136853,34
ActPlane,codex,1,reread_call_share,34,0.014705882352941176,0.2727272727272727,0.4943181818181818,0.6951219512195121,0.3021760303512426,34
ActPlane,codex,1,failure_share,51,0.0,0.0,0.04722222222222222,0.08695652173913043,0.03421520282643992,51
ActPlane,codex,1,resolved_failure_share,51,0.0,0.0,0.05637969473503687,0.09307875894988067,0.037825544341210666,51
ActPlane,codex,1,observed_share,51,0.0,0.0,0.0963323022536456,0.2239819004524887,0.06178093730421901,51
ActPlane,codex,1,recent_reedit_share,14,0.0,0.1,0.3220238095238095,0.4763133640552996,0.17693316830875902,14
ActPlane,codex,1,edit_calls_per_path,14,0.725,1.0,2.0295454545454548,4.06388888888889,1.9060661560661563,14
ActPlane,codex,1,paths_per_edit_call,14,1.0,1.1220053420998561,2.458333333333333,3.0,1.6935631214337665,14
ActPlane,codex,1,patch_lines_median,14,14.25,19.5,93.5,749.0500000000004,187.5,14
ActPlane,codex,1,edit_share,51,0.0,0.0,0.015542521994134896,0.06666666666666667,0.02005418683399861,51
ActPlane,codex,1,tool_read_share,51,0.0,0.0,0.0,0.0,0.0,51
ActPlane,codex,1,tool_edit_share,51,0.0,0.0,0.015542521994134896,0.06666666666666667,0.02005418683399861,51
ActPlane,codex,1,tool_shell_share,51,0.8971135029354207,1.0,1.0,1.0,0.9379095741843206,51
ActPlane,codex,1,tool_network_share,51,0.0,0.0,0.0,0.0,0.0,51
ActPlane,codex,1,tool_plan_share,51,0.0,0.0,0.003703703703703704,0.03333333333333333,0.013391994706737688,51
ActPlane,codex,1,tool_subagent_share,51,0.0,0.0,0.0,0.0,0.0008595218909481601,51
ActPlane,codex,1,tool_tool_share,51,0.0,0.0,0.0,0.07547169811320754,0.027784722383995018,51
ActPlane,codex,2,repeat_read_share,41,0.25,0.6428571428571429,0.7857142857142857,0.9629629629629629,0.545980115645789,41
ActPlane,codex,2,reread_call_share,41,0.3333333333333333,0.6428571428571429,0.7857142857142857,0.9565217391304348,0.5616503230858672,41
ActPlane,codex,2,failure_share,51,0.0,0.0,0.05827926235806369,0.125,0.045787080118144634,51
ActPlane,codex,2,resolved_failure_share,51,0.0,0.0,0.06458333333333333,0.16326530612244897,0.05214942002510838,51
ActPlane,codex,2,observed_share,51,0.0,0.0,0.18888888888888888,0.2727272727272727,0.09187074873059167,51
ActPlane,codex,2,recent_reedit_share,19,0.2297979797979798,0.3333333333333333,0.5416666666666667,0.6399999999999999,0.3869105637722225,19
ActPlane,codex,2,edit_calls_per_path,19,1.3611111111111112,1.8,2.75,4.626666666666666,2.480743525480367,19
ActPlane,codex,2,paths_per_edit_call,19,1.0,1.0,1.0029239766081872,1.4285714285714282,1.1296384666516652,19
ActPlane,codex,2,patch_lines_median,19,13.5,18.0,26.0,47.199999999999996,23.81578947368421,19
ActPlane,codex,2,edit_share,51,0.0,0.0,0.08563134978229318,0.16363636363636364,0.04664675889180891,51
ActPlane,codex,2,tool_read_share,51,0.0,0.0,0.0,0.0,0.0,51
ActPlane,codex,2,tool_edit_share,51,0.0,0.0,0.08563134978229318,0.16363636363636364,0.04666893970983747,51
ActPlane,codex,2,tool_shell_share,51,0.80625,1.0,1.0,1.0,0.9004169331599416,51
ActPlane,codex,2,tool_network_share,51,0.0,0.0,0.0,0.0,2.9005685114282398e-05,51
ActPlane,codex,2,tool_plan_share,51,0.0,0.0,0.0,0.03636363636363636,0.007532905293261321,51
ActPlane,codex,2,tool_subagent_share,51,0.0,0.0,0.0,0.0,0.0032784009725682073,51
ActPlane,codex,2,tool_tool_share,51,0.0,0.0,0.01661501270687411,0.15014792899408283,0.04207381517927713,51
ActPlane,codex,3,repeat_read_share,42,0.3333333333333333,0.6881720430107527,0.955592105263158,1.0,0.6264586025288006,42
ActPlane,codex,3,reread_call_share,42,0.35,0.7228260869565217,0.953125,1.0,0.6331993928101044,42
ActPlane,codex,3,failure_share,51,0.0,0.0,0.02594615970472787,0.06666666666666667,0.02217771399379772,51
ActPlane,codex,3,resolved_failure_share,51,0.0,0.0,0.03365384615384616,0.08490566037735849,0.0258824477431663,51
ActPlane,codex,3,observed_share,51,0.0,0.0,0.23076923076923078,0.3486238532110092,0.13391276502489124,51
ActPlane,codex,3,recent_reedit_share,20,0.2375,0.4007936507936508,0.5,0.6490196078431373,0.3713425048664821,20
ActPlane,codex,3,edit_calls_per_path,19,1.0,1.5555555555555556,2.75,4.599999999999996,2.8621787438071626,19
ActPlane,codex,3,paths_per_edit_call,20,1.0,1.0,1.09375,2.076623376623378,1.2313401875901875,20
ActPlane,codex,3,patch_lines_median,20,9.75,14.75,28.125,53.30000000000013,34.625,20
ActPlane,codex,3,edit_share,51,0.0,0.0,0.06180966469428008,0.23076923076923078,0.07018707366607907,51
ActPlane,codex,3,tool_read_share,51,0.0,0.0,0.0,0.0,0.0,51
ActPlane,codex,3,tool_edit_share,51,0.0,0.0,0.06180966469428008,0.23076923076923078,0.07018707366607907,51
ActPlane,codex,3,tool_shell_share,51,0.7598016655708963,1.0,1.0,1.0,0.8651713399178269,51
ActPlane,codex,3,tool_network_share,51,0.0,0.0,0.0,0.0,7.2514212785706e-05,51
ActPlane,codex,3,tool_plan_share,51,0.0,0.0,0.0,0.041666666666666664,0.011386517083301463,51
ActPlane,codex,3,tool_subagent_share,51,0.0,0.0,0.0,0.0,0.0015556619458559579,51
ActPlane,codex,3,tool_tool_share,51,0.0,0.0,0.04838634780589737,0.23703703703703705,0.05162689317415091,51
ActPlane,codex,4,repeat_read_share,46,0.3333333333333333,0.775,1.0,1.0,0.6366568494267735,46
ActPlane,codex,4,reread_call_share,46,0.3333333333333333,0.775,1.0,1.0,0.649571727030105,46
ActPlane,codex,4,failure_share,51,0.0,0.0,0.028664731494920173,0.05714285714285714,0.022520767679427803,51
ActPlane,codex,4,resolved_failure_share,51,0.0,0.0,0.035625000000000004,0.07692307692307693,0.028610027316214676,51
ActPlane,codex,4,observed_share,51,0.0,0.0,0.22474747474747475,0.25,0.10705398869983561,51
ActPlane,codex,4,recent_reedit_share,21,0.0,0.34782608695652173,0.7222222222222222,1.0,0.42739391356810946,21
ActPlane,codex,4,edit_calls_per_path,20,1.0,1.58125,2.211038961038961,5.760714285714291,2.5387815656565658,20
ActPlane,codex,4,paths_per_edit_call,21,1.0,1.0,1.1666666666666667,1.75,1.1467132116004297,21
ActPlane,codex,4,patch_lines_median,21,14.0,18.0,32.0,58.5,27.928571428571427,21
ActPlane,codex,4,edit_share,51,0.0,0.0,0.09347826086956522,0.20909090909090908,0.05842304096514608,51
ActPlane,codex,4,tool_read_share,51,0.0,0.0,0.0,0.0,0.0,51
ActPlane,codex,4,tool_edit_share,51,0.0,0.0,0.09347826086956522,0.20909090909090908,0.05847634534370997,51
ActPlane,codex,4,tool_shell_share,51,0.7752525252525253,1.0,1.0,1.0,0.8903637870515909,51
ActPlane,codex,4,tool_network_share,51,0.0,0.0,0.0,0.0,0.0,51
ActPlane,codex,4,tool_plan_share,51,0.0,0.0,0.0,0.038461538461538464,0.010180188699928998,51
ActPlane,codex,4,tool_subagent_share,51,0.0,0.0,0.0,0.0,0.0016262544868507801,51
ActPlane,codex,4,tool_tool_share,51,0.0,0.0,0.01818181818181818,0.16789940828402367,0.039353424417919246,51
ActPlane,codex,5,repeat_read_share,41,0.5,0.8181818181818182,0.9913793103448276,1.0,0.6874639072241441,41
ActPlane,codex,5,reread_call_share,41,0.5,0.8163265306122449,0.9885057471264368,1.0,0.6893674383558815,41
ActPlane,codex,5,failure_share,51,0.0,0.0,0.039975220857573796,0.1,0.030081165500092016,51
ActPlane,codex,5,resolved_failure_share,51,0.0,0.0,0.05081881533101046,0.11549295774647887,0.04006685157086706,51
ActPlane,codex,5,observed_share,51,0.0,0.05357142857142857,0.2135962077138548,0.30597014925373134,0.11172959773472045,51
ActPlane,codex,5,recent_reedit_share,23,0.0,0.3181818181818182,0.6458333333333333,1.0,0.386809778880342,23
ActPlane,codex,5,edit_calls_per_path,22,1.0,1.125,2.1500000000000004,3.900000000000002,1.975300926868325,22
ActPlane,codex,5,paths_per_edit_call,23,1.0,1.0,1.248917748917749,2.1929292929292927,1.267275236840454,23
ActPlane,codex,5,patch_lines_median,23,8.0,19.0,28.5,69.50000000000001,37.69565217391305,23
ActPlane,codex,5,edit_share,51,0.0,0.0,0.08131868131868132,0.15789473684210525,0.04835395939227079,51
ActPlane,codex,5,tool_read_share,51,0.0,0.0,0.0,0.0,0.0,51
ActPlane,codex,5,tool_edit_share,51,0.0,0.0,0.08131868131868132,0.15789473684210525,0.04850063445244066,51
ActPlane,codex,5,tool_shell_share,51,0.7775132275132275,0.9433962264150944,1.0,1.0,0.883894871554309,51
ActPlane,codex,5,tool_network_share,51,0.0,0.0,0.0,0.0,0.0,51
ActPlane,codex,5,tool_plan_share,51,0.0,0.0,0.0,0.026018099547511313,0.005369045746308155,51
ActPlane,codex,5,tool_subagent_share,51,0.0,0.0,0.0,0.0,0.002754427712162619,51
ActPlane,codex,5,tool_tool_share,51,0.0,0.0,0.07062133072407045,0.2222222222222222,0.05948102053477947,51
ActPlane,codex,6,repeat_read_share,42,0.6666666666666666,0.8452380952380952,1.0,1.0,0.7367270108488968,42
